,basy_zyzd_jbbm_for_str_8,basy_yydj,age_group,AGE-HAOCAI-8-only_disease-E,AGE-JCJY-8-only_disease-E,AGE-YP-8-only_disease-E,AGE-ZFY-8-only_disease-E,记录条数-8-only_disease
675,A09.901,2,2,24.648260869565217,758.0521739130435,669.9882608695652,1805.3773913043478,23
678,A09.901,2,5,34.52603448275862,1364.6448275862067,982.6851724137932,2935.078275862069,58
679,A09.901,2,6,19.46655172413793,1469.8172413793102,1068.7041379310344,3081.714827586207,29
680,A09.901,2,8,23.866444444444443,1510.528888888889,1133.0537777777777,3216.376666666667,45
681,A09.901,2,9,31.59551724137931,1281.6827586206898,1024.1372413793104,2829.8300000000004,29
682,A09.901,3,0,54.52286931818182,485.4478125,385.3373295454545,1427.859375,352
683,A09.901,3,1,29.1235,708.862,376.04600000000005,1542.1396666666667,60
684,A09.901,3,2,25.42681818181818,847.2,465.26545454545453,1785.5193181818183,44
685,A09.901,3,3,23.008666666666667,1152.5566666666666,550.24,2213.0846666666666,30
686,A09.901,3,4,31.86128205128205,1221.3435897435897,701.7748717948718,2484.3264102564103,39
687,A09.901,3,5,38.02880434782609,1272.7261956521738,709.1545652173913,2740.1025,92
688,A09.901,3,6,46.44379310344827,1472.9344827586206,744.3772413793102,3214.7825862068967,58
689,A09.901,3,8,43.545573770491806,1673.0903278688525,870.7408196721312,3369.589344262295,61
690,A09.901,3,9,69.90414634146342,1307.030487804878,1128.6558536585367,3666.708292682927,41
691,A09.901,4,0,71.86791666666666,645.9166666666666,290.62583333333333,1462.33125,24
700,A09.901,5,0,27.950873015873018,591.187962962963,195.44367724867726,1390.1472751322754,378
701,A09.901,5,1,21.569761904761908,696.004761904762,350.0938095238095,1531.6690476190477,42
702,A09.901,5,2,18.579142857142855,834.6371428571429,462.9291428571429,1713.0602857142858,35
703,A09.901,5,3,25.692580645161293,1215.390322580645,449.0383870967742,2220.7890322580647,31
704,A09.901,5,4,32.6475,1354.572222222222,600.3141666666667,2656.619166666667,36
705,A09.901,5,5,67.37013698630138,1605.4109589041095,702.5449315068493,3056.5301369863014,73
706,A09.901,5,6,102.71157894736841,1546.8947368421052,812.3954385964912,3406.4198245614034,57
707,A09.901,5,8,39.54037037037037,1454.7503703703705,786.7264814814815,3153.635,54
708,A09.901,5,9,80.03,1995.6003333333333,1007.6943333333334,4280.981333333333,30
709,A09.901,6,0,89.73675675675676,780.8472522522522,395.2195495495496,2186.462117117117,222
710,A09.901,6,1,81.25391304347826,1223.5834782608695,522.9352173913044,2499.933043478261,23
711,A09.901,6,2,68.6130303030303,1475.209090909091,672.3284848484849,2992.7639393939394,33
712,A09.901,6,3,53.11615384615384,1436.8846153846155,762.8211538461538,2987.688076923077,26
713,A09.901,6,4,98.74,2095.4826086956523,907.5278260869565,4246.263043478261,23
714,A09.901,6,5,113.86555555555555,2052.7527777777777,1076.266388888889,4195.92,36
715,A09.901,6,6,110.62705882352941,2357.8764705882354,1011.0170588235295,4442.717941176471,34
716,A09.901,6,8,99.78904761904762,2004.3761904761905,1024.9454761904763,4088.605476190476,42
717,A09.901,6,9,122.49866666666667,2405.5299999999997,921.0963333333333,4630.681333333333,30
738,A09.902,3,4,66.78857142857143,1244.952380952381,766.6966666666667,2729.767619047619,21
739,A09.902,3,5,75.65718749999999,1669.934375,978.5409375,3647.72375,32
740,A09.902,3,6,562.6466666666666,1702.0083333333332,1125.1816666666666,4443.917916666666,24
751,A09.902,5,3,274.7633333333333,1852.8958333333333,1025.8325,4332.263333333333,24
752,A09.902,5,4,56.093529411764706,1406.4205882352942,820.4302941176471,3341.2855882352937,34
753,A09.902,5,5,62.745217391304344,1664.9036956521738,1096.7060869565216,3916.0708695652174,46
754,A09.902,5,6,89.60394736842105,1737.2526315789476,1310.8892105263158,4460.912368421053,38
755,A09.902,5,8,65.60297297297298,1698.1924324324323,965.5162162162162,3855.8827027027028,37
761,A09.902,6,4,104.59727272727272,2119.572727272727,1069.2796969696972,4412.064242424242,33
762,A09.902,6,5,206.47048780487802,2228.909756097561,1431.9958536585366,5539.484146341463,41
763,A09.902,6,6,188.15783783783783,2679.1924324324323,1455.8264864864866,6101.038378378379,37
768,A09.903,3,0,62.664237288135595,515.9942372881355,227.13457627118646,1401.5080508474578,118
772,A09.903,5,0,72.86862068965517,626.9884482758621,250.93034482758623,1558.299827586207,58
773,A09.903,6,0,220.09823529411764,1305.943823529412,706.4457352941176,3846.111911764706,68
801,A15.000,5,5,144.14451612903227,2522.9264516129033,1705.4906451612903,6484.277741935483,31
802,A15.000,5,6,245.53325,2762.12,1770.375,7218.9325,40
807,A15.000,6,2,389.56749999999994,2939.1858333333334,3246.4129166666667,10217.482916666666,24
809,A15.000,6,4,356.85566666666665,3405.1206666666667,2285.112,8070.9039999999995,30
810,A15.000,6,5,547.7326388888889,4140.97875,2974.608888888889,10275.806944444445,72
811,A15.000,6,6,729.0974468085107,4208.578510638298,3468.2659574468084,11499.907234042554,47
812,A15.000,6,8,430.3189130434783,3874.5167391304344,2536.596304347826,9150.07304347826,46
831,A15.000x,5,2,141.80285714285714,2611.942857142857,745.0119047619048,4975.640476190476,21
832,A15.000x,5,3,166.72238095238095,1973.3333333333333,1059.7666666666667,4801.2095238095235,21
834,A15.000x,5,5,293.5657575757576,2455.848181818182,1839.6254545454544,6778.796060606061,66
835,A15.000x,5,6,167.41425531914894,2591.83914893617,1345.7363829787234,5663.503829787234,47
836,A15.000x,5,8,187.36132075471698,2814.2000000000003,1677.1967924528303,6551.438490566037,53
837,A15.000x,5,9,352.39521739130436,3478.148695652174,2386.8482608695654,9201.404782608695,23
839,A15.000x,6,1,585.6635384615386,6514.563076923077,5018.905384615384,15930.834307692307,65
840,A15.000x,6,2,538.4524752475247,5507.243415841584,4627.3564356435645,14154.08896039604,202
841,A15.000x,6,3,476.61480620155044,5787.167131782946,5189.617286821705,14952.472093023254,129
842,A15.000x,6,4,589.2168115942029,5571.549275362319,4277.952173913043,13878.477753623189,138
843,A15.000x,6,5,363.2906853582554,5638.917165109034,4637.4097507788165,14085.876199376946,321
844,A15.000x,6,6,351.56971774193545,5405.775685483872,4317.56875,13673.908185483871,248
845,A15.000x,6,8,388.31522842639595,5912.55497461929,4168.772791878173,14302.780203045686,197
846,A15.000x,6,9,452.13604651162797,6179.753372093023,4512.857674418605,15463.14465116279,86
887,A15.007,5,5,173.3895652173913,2089.878260869565,1602.1726086956521,5630.020869565217,23
888,A15.007,5,6,224.8685714285714,2289.7910714285713,1783.9175,5889.778928571429,28
895,A15.007,6,5,296.5147169811321,3368.8237735849057,2740.7250943396225,9009.002264150944,53
896,A15.007,6,6,274.21675,3269.47025,2314.36925,8153.97675,40
897,A15.007,6,8,232.335,3131.0285714285715,2571.6932142857145,8756.363928571429,28
927,A15.008,6,5,1165.3838461538462,3145.673076923077,2257.3284615384614,9610.058461538461,26
929,A15.008,6,8,377.06272727272733,4454.986363636363,3046.3227272727277,12711.510909090908,22
981,A15.200,6,4,4839.635625,8105.4065625,5240.4628125,27095.02625,32
982,A15.200,6,5,5215.1652631578945,6058.599999999999,2452.1963157894734,18766.063947368424,38
983,A15.200,6,6,3184.2250000000004,6005.5265625,3108.0703125,17658.6753125,32
984,A15.200,6,8,1922.0166666666667,7193.075,3659.5525,17580.842500000002,24
997,A15.201,6,5,15216.071290322581,8884.408709677418,5251.206774193549,41077.26774193549,31
1050,A15.300,6,1,163.15780487804878,3597.512195121951,1172.02,6647.890243902439,41
1051,A15.300,6,2,287.74310344827586,3453.193103448276,1624.7374137931035,7397.17775862069,58
1052,A15.300,6,3,305.6813157894737,3814.7157894736847,1807.7399999999998,8071.306052631579,38
1053,A15.300,6,4,205.7311111111111,3964.108333333333,1665.3175,7992.974722222223,36
1054,A15.300,6,5,533.2364615384615,4510.003076923077,2527.3315384615385,10481.74676923077,65
1055,A15.300,6,6,306.3986363636364,3931.209090909091,2662.77,9269.372727272728,44
1056,A15.300,6,8,486.0571428571428,5066.744897959184,2694.252244897959,11942.68775510204,49
1058,A15.300v,6,1,238.82999999999998,3193.3814814814814,1240.41,7466.143703703704,27
1059,A15.300v,6,2,210.15658536585366,3106.669512195122,1010.3468292682927,6850.675365853658,41
1060,A15.300v,6,3,302.62791666666664,3404.133333333333,2295.4129166666667,9607.624166666666,24
1061,A15.300v,6,4,350.846,3353.5840000000003,1946.6944,8904.180400000001,25
1212,A16.000,5,5,223.03384615384616,2399.1576923076923,2390.8019230769232,7455.528076923078,26
1216,A16.000,6,1,177.53096774193548,2814.761290322581,1013.5735483870967,5731.202903225807,31
1217,A16.000,6,2,337.62766666666664,3379.9316666666664,2125.1045,8285.289666666667,60
1218,A16.000,6,3,308.46119999999996,3674.1135999999997,1539.2864000000002,7546.236,50
1219,A16.000,6,4,235.13689655172413,3903.912068965517,1491.3575862068967,7624.429310344828,29
1220,A16.000,6,5,388.5591463414634,3813.6054878048785,1964.9562195121953,8534.942439024391,82
1221,A16.000,6,6,432.41191489361705,4531.388723404255,2046.8165957446809,9551.71574468085,47
1222,A16.000,6,8,333.7004761904762,4357.355238095239,2865.422380952381,10017.864761904762,42
1223,A16.000,6,9,273.79318181818184,3893.55,1819.6668181818181,8485.255454545455,22
1303,A16.008,6,1,608.5716666666667,2741.6,1265.9856666666667,7576.282333333334,30
1304,A16.008,6,2,653.0790625000001,2943.95,1569.730625,8660.1409375,32
1307,A16.008,6,5,453.3030303030303,3994.8575757575754,1697.4133333333334,9520.706666666667,33
1441,A16.200,3,3,522.1916,9580.192,5541.131600000001,27039.5788,25
1454,A16.200,5,5,1563.6609999999998,2100.1113333333333,1746.537,7844.247,30
1455,A16.200,5,6,206.86714285714285,2570.6989285714285,1858.9107142857142,6710.7982142857145,28
1456,A16.200,5,8,139.27942857142855,2366.337714285714,1375.8745714285715,5983.959142857143,35
1459,A16.200,6,1,124.60245614035088,1445.19649122807,603.3159649122807,3240.9764912280702,57
1460,A16.200,6,2,176.59276595744683,1902.3327659574468,1007.17,4387.555744680851,47
1462,A16.200,6,4,1538.2404166666668,2355.42875,2109.24625,8541.704583333334,24
1463,A16.200,6,5,508.3263768115943,3035.360144927536,1965.869420289855,7335.768260869565,69
1464,A16.200,6,6,242.4045,2529.39925,2026.8692500000002,6798.16425,40
1465,A16.200,6,8,246.53659090909093,2749.1415909090906,1521.2404545454547,6132.445454545454,44
1473,A16.200x,2,5,119.98413793103448,2054.365517241379,1648.9220689655174,5621.144482758621,29
1474,A16.200x,2,6,87.9552,2203.66,1595.47,5415.649200000001,25
1475,A16.200x,2,8,100.13791666666667,2325.4583333333335,1987.8016666666665,6798.387083333334,24
1478,A16.200x,3,1,129.8304347826087,1418.8717391304347,959.6130434782608,3987.078913043478,46
1479,A16.200x,3,2,120.14,1441.9202898550725,1182.6950724637682,4299.685942028986,69
1480,A16.200x,3,3,334.91279069767444,1356.2116279069767,944.6520930232558,3890.504651162791,43
1481,A16.200x,3,4,473.3248275862069,2061.674655172414,1564.3798275862068,5902.966896551725,58
1482,A16.200x,3,5,137.98314285714287,1786.2714285714285,1392.7562857142857,4685.429714285715,70
1483,A16.200x,3,6,95.59169491525424,1992.2833898305084,1482.196779661017,4845.423559322034,59
1484,A16.200x,3,8,142.43603773584906,2096.0762264150944,1813.1164150943396,5903.675283018868,53
1494,A16.200x,5,1,137.56745098039215,1751.007843137255,890.4954901960783,5142.376470588236,51
1495,A16.200x,5,2,277.4085714285714,2029.9402597402598,1088.7123376623376,5208.273896103896,77
1496,A16.200x,5,3,257.0364285714286,2562.691142857143,1976.5548571428571,7579.652857142856,70
1497,A16.200x,5,4,577.9873148148148,2567.1978703703703,1571.6531481481481,7239.11324074074,108
1498,A16.200x,5,5,429.15422459893045,2543.794759358289,1897.48614973262,7881.670534759358,187
1499,A16.200x,5,6,245.44469565217392,2738.452608695652,1820.5798260869565,7152.660086956522,115
1500,A16.200x,5,8,390.79598214285716,3137.3964285714287,1939.6747321428572,7830.643660714285,112
1501,A16.200x,5,9,212.00744186046512,3449.870465116279,1783.3406976744184,7773.370232558139,43
1502,A16.200x,6,0,349.3464705882353,4547.964705882353,1939.115588235294,10040.995882352941,34
1503,A16.200x,6,1,311.12271777003485,5619.541254355401,3092.7042160278747,11902.01567944251,287
1504,A16.200x,6,2,510.02571111111115,5832.216244444445,3387.4696222222224,12690.854933333332,450
1505,A16.200x,6,3,380.2563440860215,5784.458781362007,3443.891290322581,12594.49458781362,279
1506,A16.200x,6,4,720.788556701031,5855.441099656357,3809.0990378006877,13725.974845360824,291
1507,A16.200x,6,5,795.2243973214287,5635.760200892857,3760.8915625,13501.6790625,448
1508,A16.200x,6,6,752.8069023569024,5944.84138047138,3559.461919191919,13735.849865319866,297
1509,A16.200x,6,8,394.7322950819672,5586.247459016393,3917.7079918032787,13319.79331967213,244
1510,A16.200x,6,9,366.7647252747252,5873.522527472528,4282.125054945055,14842.745934065933,91
1652,A16.500,6,5,530.987037037037,3360.7974074074073,2011.1966666666665,8273.744444444445,27
1676,A16.500x,5,2,359.8107407407407,2322.0903703703702,1268.1222222222223,6495.864814814815,27
1680,A16.500x,5,6,394.38238095238097,2936.790476190476,1423.252380952381,7124.369523809524,21
1683,A16.500x,6,1,442.8963333333333,4878.48,2052.1503333333335,10271.905999999999,30
1684,A16.500x,6,2,747.3968571428571,4301.369619047619,1954.9470476190477,9620.286,105
1685,A16.500x,6,3,456.60790123456786,4768.403827160494,1712.37975308642,9826.309506172838,81
1686,A16.500x,6,4,685.90734375,5571.23453125,2412.045,12054.93015625,64
1687,A16.500x,6,5,595.2705128205127,4603.358205128206,2378.888461538462,11059.56794871795,78
1688,A16.500x,6,6,642.201447368421,5569.454210526316,2770.491052631579,12792.100131578947,76
1689,A16.500x,6,8,712.3191836734694,6153.515714285714,2481.1022448979593,13499.455714285714,49
1690,A16.500x,6,9,509.348275862069,5706.388965517242,3237.054482758621,13546.404137931033,29
1746,A16.700x,6,0,238.37060606060604,3775.0454545454545,1222.8936363636362,7899.315757575757,33
1747,A16.700x,6,1,179.5314285714286,3243.2,1037.6897142857142,6562.461142857143,35
1791,A17.000+,6,3,1013.5495454545454,7290.061818181817,6042.840454545454,19454.604545454546,22
1792,A17.000+,6,4,726.4019047619048,6983.738095238095,2826.998095238095,14792.3,21
1793,A17.000+,6,5,1100.9763636363637,7772.579545454545,4747.124545454546,20615.12590909091,22
1794,A17.000+,6,6,3178.137142857143,12258.82142857143,14028.176190476192,42927.986666666664,21
1828,A17.803+,6,1,920.1403448275862,10464.786206896551,9717.114482758621,28748.508620689656,29
1829,A17.803+,6,2,1708.4091304347824,8258.55347826087,7702.263478260869,26834.73347826087,23
1954,A18.007+,6,5,11443.081600000001,5737.47,4714.034799999999,30221.192400000004,25
2290,A18.205,6,1,1056.229090909091,4254.021363636363,2210.7136363636364,11288.813181818181,22
2291,A18.205,6,2,1009.3623076923077,4364.878769230769,1907.5481538461538,10924.482615384615,65
2292,A18.205,6,3,951.3104878048781,4041.370731707317,2986.565365853659,12231.026341463416,41
2293,A18.205,6,4,1046.1166666666666,4335.257575757576,1933.2354545454546,10773.659393939393,33
2294,A18.205,6,5,1015.8278125,4400.6540625,2683.691875,11769.01125,32
2337,A18.300x,6,2,1104.1737931034484,8202.169655172414,10540.29448275862,26674.92379310345,29
2398,A18.314+,6,2,694.8691304347826,5202.551304347826,2173.668695652174,10704.947826086956,23
2529,A19.001,6,1,419.0,8408.914761904762,4504.655714285715,17179.052857142855,21
2530,A19.001,6,2,539.4796153846154,7991.3107692307685,8413.558461538461,22079.18346153846,26
2717,A37.000,6,0,215.75142857142856,1578.892857142857,974.3795238095239,4647.192380952381,21
2725,A37.900,5,0,121.58087719298246,924.5056140350877,1117.0649122807017,3549.942280701754,57
2728,A37.900,6,0,267.04325203252034,1638.4449593495935,1175.0795934959351,5263.763414634146,246
2736,A37.901+,5,0,82.0903125,728.2125,1012.7390625,3053.268125,32
2740,A37.901+,6,0,213.37526315789472,1511.019298245614,1878.4641520467835,6428.383040935672,171
2743,A38.x00,3,0,50.2337037037037,425.32481481481483,395.93555555555554,1661.3255555555556,27
2746,A38.x00,5,0,63.29353658536585,559.1024390243903,359.71256097560973,1721.5098780487804,82
2749,A38.x00,6,0,111.05264705882352,1001.1294117647059,603.7086764705882,2729.6255882352943,68
2770,A40.300,6,0,491.34043478260867,2358.275652173913,2236.8934782608694,7641.462173913043,23
2821,A41.000,6,5,3496.5047826086957,9615.771304347825,7986.262173913044,31498.738260869566,23
2822,A41.000,6,6,3070.3809523809523,17631.91857142857,14517.827142857142,51155.64095238095,21
2823,A41.000,6,8,4254.107272727273,13244.034545454546,12379.314242424241,43515.51272727273,33
2921,A41.500x,6,8,1051.7538461538463,9670.456923076923,10702.703076923079,32836.63461538462,26
2922,A41.500x,6,9,2162.7112903225807,14255.293870967742,13708.598709677419,44490.900322580645,31
2940,A41.501,5,5,586.8744186046512,4420.46511627907,3361.1979069767444,11408.498372093023,43
2941,A41.501,5,6,367.4689583333333,5602.77625,3383.043125,12629.085625,48
2942,A41.501,5,8,577.1800000000001,5580.290192307692,3800.661153846154,13653.94423076923,52
2943,A41.501,5,9,641.6606666666668,6624.9946666666665,6179.396,18519.979555555557,45
2948,A41.501,6,4,2028.717142857143,8579.747142857143,8720.379642857142,26323.7625,28
2949,A41.501,6,5,1984.2802631578945,8959.176578947368,10680.911184210527,29221.557631578948,76
2950,A41.501,6,6,1007.4786315789473,7732.400631578948,9545.408947368422,24324.261263157892,95
2951,A41.501,6,8,1439.3424218750001,10571.8671875,10970.385234375,32147.50890625,128
2952,A41.501,6,9,1407.932448979592,11144.855408163266,9811.919489795919,31044.99,98
2980,A41.503,6,5,5907.171333333334,14317.966666666667,19537.927333333337,53202.35966666667,30
2981,A41.503,6,6,3178.6562162162163,14206.18918918919,18469.105945945947,51494.80243243243,37
2982,A41.503,6,8,1814.8823076923077,11563.30717948718,12207.485641025642,36412.299999999996,39
2983,A41.503,6,9,2392.1374074074074,19047.20925925926,22411.71222222222,61666.21481481482,27
3077,A41.900,1,0,384.2462962962963,1159.7037037037037,1422.1677777777777,6761.218888888889,27
3091,A41.900,3,0,133.52684210526314,1105.412456140351,1102.948596491228,3401.2712280701753,57
3096,A41.900,3,6,417.4263636363637,3328.2136363636364,3199.8977272727275,9821.146818181818,22
3097,A41.900,3,8,451.53450000000004,4412.614,4524.7445,13911.24625,40
3098,A41.900,3,9,441.09914285714285,5090.0,6170.115142857143,19477.389142857144,35
3105,A41.900,5,0,57.01253588516746,892.7596172248805,594.2587559808612,2655.354258373206,209
3110,A41.900,5,5,365.92617647058825,3607.901470588235,4045.8970588235293,10853.862352941176,34
3111,A41.900,5,6,465.09589743589737,4478.6051282051285,5177.761794871794,13477.714102564101,39
3112,A41.900,5,8,1830.4908928571429,5603.601785714286,6427.488392857143,19101.41982142857,56
3113,A41.900,5,9,1553.6212500000001,7238.23125,9967.008749999999,25419.982083333332,48
3114,A41.900,6,0,469.279107505071,2492.564279918864,1462.8263488843813,6963.910709939148,493
3115,A41.900,6,1,3663.8786111111112,6961.901388888889,7134.547222222222,26299.25,36
3118,A41.900,6,4,1225.540625,5316.815,6172.74375,18020.5390625,32
3119,A41.900,6,5,920.0735051546392,6706.866907216495,6596.5101030927835,20569.19639175258,97
3120,A41.900,6,6,1369.0192982456142,6634.731315789473,7516.587368421052,22028.084736842105,114
3121,A41.900,6,8,1190.2230872483221,8053.386308724833,8207.222751677851,24434.337919463087,149
3122,A41.900,6,9,1379.2878512396694,9740.617272727271,9825.877190082643,30570.732727272727,121
3144,A41.900x,5,6,1764.8829166666667,9090.839166666667,16700.36291666667,45444.41916666667,24
3145,A41.900x,5,8,1993.3247222222224,10172.65888888889,12610.128333333334,37606.44055555555,36
3146,A41.900x,5,9,1972.6656410256408,8588.038974358975,11400.891282051281,34203.827179487176,39
3147,A41.900x,6,0,4895.28619047619,15053.733809523808,23271.757619047617,64185.99238095238,21
3152,A41.900x,6,5,2923.3989705882354,13568.5175,12659.137647058824,42730.15544117647,68
3153,A41.900x,6,6,4445.187142857142,16375.057792207792,17663.66311688312,55214.214415584414,77
