,basy_zyzd_jbbm_for_str_4,basy_yydj,age_group,AGE-HAOCAI-4-only_disease-E,AGE-JCJY-4-only_disease-E,AGE-YP-4-only_disease-E,AGE-ZFY-4-only_disease-E,记录条数-4-only_disease
145,A16.,3,4,413.95208333333335,3602.369166666667,2073.39,9837.224583333335,24
146,A16.,3,5,663.0271428571428,2473.392380952381,3127.884761904762,9108.235238095238,21
147,A16.,3,6,393.03333333333336,2591.0642857142857,2803.75,9949.904761904761,21
157,A16.,5,1,368.07846153846157,2786.792307692308,1605.3496153846152,7574.473846153846,26
158,A16.,5,2,589.4763793103448,3013.9920689655173,1843.453103448276,8362.596206896551,58
159,A16.,5,3,508.8348888888889,3096.151111111111,2684.030888888889,9520.754888888889,45
160,A16.,5,4,691.6448936170212,3247.26,2418.3480851063828,10153.893617021276,47
161,A16.,5,5,1142.9501769911503,3756.379734513274,2821.838230088496,11290.697964601772,113
162,A16.,5,6,478.4015476190477,3684.242738095238,2691.322142857143,10088.979523809525,84
163,A16.,5,8,766.52025,4098.630125000001,2507.2565,10815.998625,80
164,A16.,5,9,447.72617647058826,4637.25,2212.9685294117644,10468.21205882353,34
165,A16.,6,0,456.6169230769231,4813.302564102564,1777.3515384615387,10271.144871794872,39
166,A16.,6,1,797.3725957446809,4923.701446808511,2934.3085531914894,12316.150170212766,235
167,A16.,6,2,2124.0031860465115,5378.28811627907,4261.917837209302,16198.069325581395,430
168,A16.,6,3,1948.2399256505578,5574.088884758364,3896.5162825278812,15848.598327137548,269
169,A16.,6,4,1878.5914583333333,5851.0325,3862.8174652777775,15821.43326388889,288
170,A16.,6,5,2025.8763894523324,5847.914989858012,3961.2082352941175,16156.276389452332,493
171,A16.,6,6,1890.2270336391437,6345.359051987767,4404.333211009174,17297.23009174312,327
172,A16.,6,8,793.5171527777778,6092.315659722222,4296.457291666667,15629.734756944446,288
173,A16.,6,9,550.561724137931,6080.214568965517,4265.425948275862,15617.986379310345,116
193,A17.,6,1,2190.802340425532,9997.224680851064,9643.025106382978,31612.58319148936,47
194,A17.,6,2,1739.8414583333333,9649.027083333332,9873.812708333333,30156.71375,48
195,A17.,6,3,2408.0332352941173,10364.692647058822,10077.778823529412,31201.108235294116,34
196,A17.,6,4,1667.3990625000001,9839.723125,6786.6362500000005,26688.7959375,32
197,A17.,6,5,1980.607,9887.55775,9507.879250000002,30281.90025,40
198,A17.,6,6,2435.5943333333335,10644.608333333334,12852.908,37157.23933333333,30
228,A18.,5,5,3026.1914814814813,3752.534444444444,2925.8022222222226,14367.476666666667,27
229,A18.,5,6,3015.8133333333335,4472.89125,3758.3824999999997,21202.195416666666,24
233,A18.,6,1,5122.804683544304,7013.776962025317,5536.5272151898735,26512.79075949367,79
234,A18.,6,2,4190.039337016575,6206.636685082873,5246.41408839779,24031.08193370166,181
235,A18.,6,3,3762.770320512821,5832.021217948718,3961.1075,20465.88621794872,156
236,A18.,6,4,7862.932695035461,6257.018581560284,5928.060992907801,29622.931134751772,141
237,A18.,6,5,8261.939494382023,6232.71382022472,5189.175730337079,29257.818988764047,178
238,A18.,6,6,11944.812347826086,7691.617913043478,5618.21052173913,36560.66113043478,115
239,A18.,6,8,8769.890454545455,6456.9725,3751.2680681818183,28738.769204545453,88
240,A18.,6,9,7516.653333333333,6639.731666666667,4538.704166666666,30872.365,24
256,A19.,6,1,561.0941379310344,7556.496896551725,4718.249310344828,17655.937931034485,29
257,A19.,6,2,1529.5492857142858,11927.037857142857,17385.116071428572,45188.04,28
260,A19.,6,5,982.2932,9702.6788,6999.4288,23952.706000000002,25
261,A19.,6,6,747.5642857142857,10216.128928571428,7954.910357142857,25806.145357142854,28
262,A19.,6,8,643.1726923076924,6746.781538461539,4046.8384615384616,15878.336538461539,26
304,A37.,6,0,433.19335294117644,1961.2818235294117,2022.3127058823527,7773.794411764706,170
321,A40.,6,0,1245.328181818182,5360.667272727273,3775.4213636363634,16078.445454545454,22
329,A41.,1,0,408.69458333333336,1189.8541666666667,1371.4441666666664,7000.200833333333,24
343,A41.,3,0,333.45268292682925,1369.1390243902438,1490.5775609756097,4588.518780487804,41
348,A41.,3,5,779.5879487179487,5651.0582051282045,5671.970256410256,18784.58846153846,39
349,A41.,3,6,913.9317647058823,4680.1737254901955,5358.0649019607845,16529.349803921566,51
350,A41.,3,8,1321.8358333333333,6488.939907407407,6424.6424074074075,21323.194907407407,108
351,A41.,3,9,1132.2375555555557,6975.028888888889,8408.520074074073,26500.89792592593,135
358,A41.,4,8,1645.3386666666668,9060.276000000002,8977.303000000002,28678.588333333333,30
359,A41.,4,9,2156.9348,12792.5196,13386.6352,42864.904,50
360,A41.,5,0,288.01888888888885,1248.452142857143,1128.5481746031746,4299.9642063492065,126
364,A41.,5,4,2592.2721428571426,7597.864761904762,7394.384523809525,24953.681428571428,42
365,A41.,5,5,1682.5480141843973,5911.446808510638,6183.238439716312,19532.79808510638,141
366,A41.,5,6,1333.375,8009.275815217391,8095.602065217391,26087.280054347826,184
367,A41.,5,8,2024.942027491409,8325.386597938144,9043.772749140893,28522.792817869416,291
368,A41.,5,9,1740.8298467432949,8469.828505747128,8961.18459770115,28730.16440613027,261
369,A41.,6,0,754.4712831858408,3276.2563569321533,2676.5401179941,9971.104918879055,1356
370,A41.,6,1,1888.0843636363636,6978.146,9844.518636363637,26374.75318181818,110
371,A41.,6,2,1601.9964285714286,7841.509642857143,6816.706785714286,22120.713571428572,56
372,A41.,6,3,2795.7040350877196,9801.194649122806,11672.66394736842,33826.01078947369,114
373,A41.,6,4,2970.717974137931,11106.927887931035,15575.885431034483,42334.77172413793,232
374,A41.,6,5,3102.6244251968506,12414.185385826771,14575.68,42693.55222047244,635
375,A41.,6,6,2559.719622905028,12110.03716480447,14152.781969273743,40541.028589385474,716
376,A41.,6,8,2438.1046641791045,12553.359776119403,12870.269934701491,39369.067434701494,1072
377,A41.,6,9,2600.3835920577617,15387.130388086642,15320.99630866426,48591.93023465704,1108
437,A49.,5,8,553.4554545454546,4325.429090909091,4402.331363636364,14145.653181818181,22
439,A49.,6,0,396.824,2069.22,1296.998,6035.1708,25
444,A49.,6,5,688.9806060606061,5880.6260606060605,3431.2375757575755,14207.23181818182,33
445,A49.,6,6,721.7706666666668,7088.307666666666,8371.505,21536.493000000002,30
446,A49.,6,8,547.5146428571428,6748.891428571428,6476.085357142858,18411.400714285715,28
447,A49.,6,9,1510.3649056603772,9284.583396226415,9701.883584905661,31142.12245283019,53
461,A52.,6,5,595.1081818181818,5046.25909090909,4331.891818181818,13906.836363636365,22
505,A63.,6,2,456.4012,1751.504,1272.4952,9041.800799999999,25
551,A86.,6,0,786.6447191011237,4512.639438202247,3324.352247191011,13142.319438202247,89
552,A86.,6,1,596.9439583333334,4630.743125,2852.728333333333,12282.829375000001,48
553,A86.,6,2,580.9889743589744,7121.595128205129,2400.020256410256,15614.915897435896,39
554,A86.,6,3,674.2415,7686.54525,2534.5265,15720.15675,40
555,A86.,6,4,468.19969696969696,6396.975757575758,2970.438787878788,13610.711818181819,33
556,A86.,6,5,960.3923595505618,9265.398089887642,5602.300898876404,22327.558988764045,89
557,A86.,6,6,628.0293617021276,8281.886170212767,4799.913617021277,19758.447234042553,47
558,A86.,6,8,832.2560869565217,9008.806086956522,5382.273913043478,21232.53195652174,46
559,A86.,6,9,900.2872,6706.46,5109.0252,20430.03,25
574,A87.,6,2,569.2328571428573,5554.395238095238,4040.7152380952375,13317.345238095239,21
575,A87.,6,3,411.90407407407406,5904.039259259259,2109.890740740741,11864.535185185186,27
576,A87.,6,4,470.9175,6067.662499999999,2248.1583333333333,11674.2275,24
577,A87.,6,5,522.1603030303031,6343.354848484848,2884.9666666666667,14674.442121212121,33
578,A87.,6,6,510.53476190476187,5812.120952380953,3789.0976190476185,13821.72238095238,21
640,B02.,3,5,643.8444444444444,959.1555555555556,2865.211851851852,7509.465925925927,27
641,B02.,3,6,648.8245,1030.9175,2210.439,6833.22125,40
642,B02.,3,8,775.0949999999999,1957.3490476190477,3096.9523809523807,9337.25761904762,42
653,B02.,5,5,877.6891176470589,1867.3455882352941,1103.3326470588236,6777.772647058823,34
654,B02.,5,6,676.3276923076924,1781.4738461538461,1298.9875000000002,6028.580961538462,52
655,B02.,5,8,876.1910294117647,2354.8745588235292,1466.5130882352942,7701.708529411764,68
656,B02.,5,9,962.3962162162163,1731.7213513513514,1971.3478378378377,8602.400270270271,37
658,B02.,6,2,514.1472727272727,2176.859090909091,2007.2318181818182,7585.945909090909,22
659,B02.,6,3,511.5894117647059,2377.455882352941,1422.920294117647,7784.472058823529,34
660,B02.,6,4,578.5252173913043,2645.017391304348,1544.1597101449277,8455.577536231884,69
661,B02.,6,5,667.5799290780142,2825.0103900709223,1608.7026595744683,9550.932269503546,282
662,B02.,6,6,724.2676566757493,2926.8546866485012,1661.3162397820165,9678.841907356948,367
663,B02.,6,8,794.0403293413175,3225.0310179640724,1960.5138622754491,10893.980748502994,334
664,B02.,6,9,731.5188944723618,3407.0922613065327,2044.4362311557788,11356.956733668343,199
684,B08.,2,0,318.2431818181818,471.2863636363636,1486.8872727272728,2820.5118181818184,22
688,B08.,5,0,281.39653846153846,660.4692307692308,608.6573076923077,2341.1834615384614,26
690,B08.,6,0,287.4556944444445,1149.921388888889,854.3563888888889,3466.972222222222,72
736,B18.,5,5,448.4454545454546,2627.64696969697,2559.31,7455.74606060606,33
742,B18.,6,2,404.5289361702128,2718.1042553191487,2658.1444680851064,7505.998510638297,47
743,B18.,6,3,2101.872230769231,3990.221153846154,4638.668,14478.285923076923,130
744,B18.,6,4,892.3958064516129,3618.5036290322582,3677.143387096774,11240.30943548387,124
745,B18.,6,5,1091.016779661017,4159.893502824859,4289.644293785311,12916.34242937853,177
746,B18.,6,6,1731.4671014492753,4539.614492753623,4030.146231884058,14260.520724637681,69
747,B18.,6,8,3560.7163333333333,5530.402666666666,5676.080666666667,20082.930333333334,30
764,B20.,6,2,611.261,10181.2375,21438.3155,41235.44275,40
765,B20.,6,3,669.1893023255814,9506.92046511628,16992.812906976746,35700.131744186045,86
766,B20.,6,4,622.9155223880597,7827.533134328358,11751.726268656717,27204.97253731343,67
767,B20.,6,5,882.9187368421052,7962.333368421053,12262.331894736843,28334.56336842105,95
768,B20.,6,6,594.4898484848485,8575.671212121213,12735.205303030303,29908.079393939395,66
769,B20.,6,8,674.9716216216217,7163.223243243244,10405.947297297296,24483.48,37
789,B22.,6,3,845.7203999999999,10620.94,24579.582799999996,45720.5976,25
791,B22.,6,5,1130.6519354838708,11865.758064516129,24817.62483870968,49267.00290322581,31
792,B22.,6,6,1028.0926923076922,10158.599999999999,21424.475384615384,43367.071153846155,26
793,B22.,6,8,943.66,10490.55357142857,19720.796071428573,42202.83642857143,28
839,B27.,3,0,287.73821428571426,866.9928571428571,1127.0367857142858,3464.226785714286,28
842,B27.,5,0,298.0596,792.1039999999999,717.7936,2946.6223999999997,25
845,B27.,6,0,360.81145390070924,1623.9943971631205,1418.619609929078,5187.300106382978,282
846,B27.,6,1,437.3964583333333,2835.2083333333335,1995.0135416666665,7052.252291666667,48
847,B27.,6,2,513.601304347826,4784.204347826087,2798.7878260869566,10413.431739130434,23
893,B37.,6,5,1696.3743333333334,9030.259333333333,13048.559333333335,32471.332666666665,30
894,B37.,6,6,1430.5907142857143,9045.103333333334,11956.07119047619,31497.12119047619,42
895,B37.,6,8,1110.4893277310925,7578.981848739496,8061.666302521009,24115.51806722689,119
896,B37.,6,9,2315.476222222222,12086.89637037037,14905.133851851851,42921.1502962963,135
922,B44.,6,3,1172.827619047619,4495.651428571429,14352.190000000002,27004.283333333333,21
923,B44.,6,4,3817.123076923077,6327.614230769231,14581.610384615384,34622.87807692308,26
924,B44.,6,5,1493.4743636363635,6658.148272727273,11629.457272727273,26290.33509090909,110
925,B44.,6,6,1904.3955913978496,7374.172795698925,15589.450752688172,33148.673870967745,93
926,B44.,6,8,1923.429393939394,8744.853333333333,15021.228106060607,35142.41348484848,132
927,B44.,6,9,1585.813698630137,11400.774383561644,20633.623150684933,44313.69287671233,73
978,B49.,5,4,796.6676,1574.668,1211.1356,8389.6024,25
979,B49.,5,5,1261.3414285714284,1881.3425,1673.8126785714285,9812.719642857144,56
980,B49.,5,6,651.4154545454545,2647.3372727272726,2380.0304545454546,9910.724772727273,44
981,B49.,5,8,790.4830508474577,3069.006779661017,3878.445593220339,13297.862881355933,59
982,B49.,5,9,765.8123255813954,3628.458139534884,5728.110697674419,14510.36023255814,43
986,B49.,6,3,2164.77875,2550.468214285714,2153.4451785714286,12680.20642857143,56
987,B49.,6,4,1395.2516666666668,3493.005294117647,3749.9487254901965,14688.326666666668,102
988,B49.,6,5,2126.732586872587,3112.103976833977,3547.3598455598453,15557.545057915058,259
989,B49.,6,6,1736.3010240963856,3633.798734939759,4534.412771084338,16649.240542168674,166
990,B49.,6,8,1848.9438502673797,6459.218342245989,8947.29229946524,26194.164652406416,187
991,B49.,6,9,1572.0880952380953,8415.808888888889,13060.25873015873,33630.48507936508,126
1019,B67.,6,2,8768.38074074074,8075.511111111111,8494.793703703703,34544.985555555555,27
1020,B67.,6,3,10913.373541666666,7967.767500000001,8864.306875,43287.175416666665,48
1021,B67.,6,4,11710.951866666666,9223.062133333333,10092.964666666667,47455.1632,75
1022,B67.,6,5,9997.521489361703,8202.76170212766,13124.333617021277,49538.53382978723,47
1023,B67.,6,6,8768.137142857144,9888.649047619048,13679.794761904763,51798.154285714285,21
1097,B99.,6,0,280.6962162162162,1658.1675675675674,724.9032432432432,3764.53,37
1130,C02.,6,4,16418.391666666666,6810.97,5366.980833333333,46181.543750000004,24
1131,C02.,6,5,15127.041463414633,8203.550975609754,7179.48731707317,46268.049268292685,41
1132,C02.,6,6,10382.951956521738,7574.602391304348,5960.962391304348,37880.468043478264,46
1133,C02.,6,8,8905.726176470589,6337.055588235295,5194.510588235294,33893.28205882353,34
1149,C03.,6,6,11911.81409090909,6846.101363636364,7215.124545454545,44473.02909090909,22
1150,C03.,6,8,15003.81575757576,9928.904545454545,7855.990000000001,56509.817575757574,33
1160,C04.,6,6,13625.739047619049,7127.111904761905,4961.409047619048,40115.88142857143,21
1187,C06.,6,5,16840.297878787882,7083.9551515151525,7425.756363636363,53003.56060606061,33
1188,C06.,6,6,15784.628,7168.966333333333,6261.290333333333,49687.367,30
1189,C06.,6,8,15690.260512820514,8033.88923076923,6259.050512820513,49370.533589743594,39
1212,C07.,6,5,5382.0204,4760.12,2912.3388,22274.296000000002,25
1275,C11.,6,3,1266.4593333333332,6227.666666666667,3633.396,14405.628999999999,30
1276,C11.,6,4,1752.9898360655739,7914.397868852459,4178.185901639345,17856.585409836065,61
1277,C11.,6,5,1750.602756756757,7540.10227027027,3776.7388648648653,17698.02745945946,185
1278,C11.,6,6,1583.1590361445785,7176.902771084338,3190.03734939759,15785.235301204819,83
1279,C11.,6,8,1818.4226785714286,6837.773928571429,3667.86875,16260.410357142857,56
1294,C13.,6,5,3818.106296296296,6752.935185185185,4313.671851851852,24800.454444444444,27
1295,C13.,6,6,2507.9939393939394,6787.063030303031,5911.087878787878,25843.248787878787,33
1296,C13.,6,8,2608.612592592593,5282.081111111112,2903.4714814814815,20672.86962962963,27
1312,C14.,6,6,6346.033636363636,6848.687272727272,5598.219090909091,29942.41227272727,22
1316,C15.,1,6,3558.8545714285715,2278.9714285714285,8008.493714285715,25548.11057142857,35
1317,C15.,1,8,3483.3766666666666,1742.5466666666666,8158.997,26067.016,30
1321,C15.,2,8,2590.5303448275863,3177.573448275862,5333.033448275862,15644.57448275862,29
1324,C15.,3,5,6363.990975609756,5268.617073170732,5721.908292682927,24911.73024390244,41
1325,C15.,3,6,6554.3046875,5098.8579687500005,5504.47734375,25240.68890625,64
1326,C15.,3,8,4574.734886363636,5013.132840909091,4701.202272727272,21726.022045454545,88
1327,C15.,3,9,1567.6011428571428,3909.06,3777.414857142857,14610.090857142857,35
1330,C15.,4,6,6814.9857142857145,5821.693333333334,11660.199523809524,39046.937619047625,21
1334,C15.,5,5,8659.565529411766,5905.549411764706,6130.22105882353,29487.871176470588,85
1335,C15.,5,6,8444.552995594713,5959.638193832599,5470.5241409691625,29159.456828193834,227
1336,C15.,5,8,5333.096588921282,5014.734897959184,4553.94720116618,22196.365043731777,343
1337,C15.,5,9,1880.4858823529412,3903.787549019608,3470.723431372549,12927.529411764706,102
1339,C15.,6,4,9626.686307692307,6485.167692307693,7310.408615384616,34634.79769230769,65
1340,C15.,6,5,13658.661410018552,8073.452189239333,9008.914415584415,45275.77903525046,539
1341,C15.,6,6,11823.710154696131,8127.116629834254,8387.806729281769,42270.52667403315,905
1342,C15.,6,8,9642.94887975334,7529.685765673175,7233.786896197328,36842.34547790339,973
1343,C15.,6,9,4258.555306122449,6223.943918367347,5461.2993877551025,24055.611795918365,245
1346,C16.,1,5,5246.9400000000005,3395.690476190476,10070.361904761905,30112.83380952381,21
1357,C16.,3,5,4266.801666666667,4179.662857142857,4450.004523809524,19133.899523809523,42
1358,C16.,3,6,6086.195180722892,5228.8736144578315,5210.258313253012,23662.176144578316,83
1359,C16.,3,8,4505.5520720720715,5013.188468468469,5450.0827027027035,21405.86891891892,111
1360,C16.,3,9,1118.0457142857144,3331.4617142857146,3560.0445714285715,12457.127142857144,35
1364,C16.,4,6,4403.7591304347825,5795.319130434783,7032.004782608695,35989.36086956522,23
1365,C16.,4,8,5708.763666666667,6945.172333333333,7701.363,37129.74866666667,30
1369,C16.,5,4,9690.506086956522,6269.3821739130435,6255.928260869566,31391.176521739133,23
1370,C16.,5,5,8367.199400000001,5922.0586,5310.8793000000005,28371.1211,100
1371,C16.,5,6,9063.976781609195,6657.159022988505,5368.059540229885,30142.096666666668,174
1372,C16.,5,8,6763.007500000001,6012.778894230769,5185.0363942307695,26455.75451923077,208
1373,C16.,5,9,3651.8972043010754,4914.957849462366,4986.33311827957,20130.64741935484,93
1375,C16.,6,3,12158.123230769232,7977.166461538462,8412.414615384614,42262.35338461539,65
1376,C16.,6,4,14565.169897959182,7798.626173469388,8581.442551020407,46039.80637755102,196
1377,C16.,6,5,15284.64887714663,8396.608348745045,8332.33112285337,46874.50984147953,757
1378,C16.,6,6,14555.217586206896,8661.924211076279,8313.624952978056,45619.17262277952,957
1379,C16.,6,8,10898.01214884696,8537.016844863732,7580.765765199161,39687.13859538784,954
1380,C16.,6,9,6872.700309278351,7572.898591065293,6568.536185567011,30740.013333333336,291
1400,C17.,6,5,13481.4840625,9684.9709375,12513.1903125,53516.663906249996,64
1401,C17.,6,6,12093.939538461538,11390.59153846154,13878.283846153845,58576.808923076926,65
1402,C17.,6,8,12875.579852941177,10928.755294117647,11585.910147058823,52323.841323529414,68
1403,C17.,6,9,7644.734615384616,10205.846923076924,12035.84653846154,45229.064999999995,26
1420,C18.,3,5,6284.1888,5730.0246,5901.329000000001,27226.4208,50
1421,C18.,3,6,5339.1465333333335,5292.285066666666,5290.876533333333,23437.583733333333,75
1422,C18.,3,8,5459.635054945054,5438.042197802198,6105.969010989012,25623.82098901099,91
1423,C18.,3,9,4272.158205128206,7074.248974358975,6601.821794871795,26031.5441025641,39
1428,C18.,4,6,5381.4845000000005,5457.58025,7264.8507500000005,34664.84375,40
1429,C18.,4,8,8592.559375,8093.281875000001,10851.185625,44802.6159375,32
1433,C18.,5,4,8980.559756097562,6734.118536585365,6659.008780487805,33096.40536585366,41
1434,C18.,5,5,7227.934461538462,5917.727307692308,4984.03623076923,26537.650923076922,130
1435,C18.,5,6,6883.4438036809825,6711.278343558283,6966.20926380368,30889.39036809816,163
1436,C18.,5,8,7544.017105263158,7229.471710526316,6945.881447368421,32919.584298245616,228
1437,C18.,5,9,6660.623387096774,7252.503467741936,7679.535322580645,32668.986532258066,124
1439,C18.,6,2,10072.885,7466.054999999999,6896.829,35400.634333333335,30
1440,C18.,6,3,10133.953373493976,7623.558915662651,6957.663253012049,38529.188192771086,83
1441,C18.,6,4,10816.614977973568,7537.811145374449,7658.747885462555,39473.06744493392,227
1442,C18.,6,5,10928.64114206128,7605.743370473538,7446.181504178274,39332.08084958218,718
1443,C18.,6,6,11164.550791826308,8178.030664112388,8128.0097190293745,41221.13444444444,783
1444,C18.,6,8,11082.440555555557,9082.206972789116,8338.872902494331,42859.21314058957,882
1445,C18.,6,9,9428.71332524272,10129.86609223301,9560.985436893205,44200.679029126215,412
1466,C19.,6,5,8906.334146341464,7164.241951219512,5766.796585365853,31167.96219512195,41
1467,C19.,6,6,12184.02,8785.8964,7450.9142,42494.0856,50
1468,C19.,6,8,10954.319375,9421.136458333332,7124.18375,42070.715625000004,48
1469,C19.,6,9,8494.323333333334,10117.920833333334,7354.03125,36752.31333333333,24
1471,C20.,1,5,4204.161481481481,2545.2325925925925,8222.21074074074,20922.27296296296,27
1484,C20.,3,5,4419.028148148148,3746.275925925926,4792.003703703704,19750.982037037036,54
1485,C20.,3,6,6721.456627906977,4781.6582558139535,5413.731627906976,25865.756627906976,86
1486,C20.,3,8,7151.881123595506,5446.949101123595,5455.778539325843,26886.91561797753,89
1487,C20.,3,9,5593.298863636363,6354.151818181818,6427.3375,27847.616363636367,44
1490,C20.,4,5,6286.637727272727,5210.311818181818,7022.333181818182,34763.22136363637,22
1491,C20.,4,6,3355.735454545454,5201.235,4753.665454545455,24547.54318181818,22
1492,C20.,4,8,6432.3714893617025,6561.0012765957445,7731.559574468085,36407.88787234043,47
1496,C20.,5,4,5279.97,5158.3203125,4804.1396875,22434.8434375,32
1497,C20.,5,5,8104.905642458101,6164.866648044692,5627.690837988827,29226.814301675975,179
1498,C20.,5,6,8567.653603603603,6574.650135135135,5627.805315315315,30820.56490990991,222
1499,C20.,5,8,7828.171830508474,6680.907830508475,5703.637152542373,30314.8493220339,295
1500,C20.,5,9,6639.153149606299,6527.372598425197,5813.768267716536,29179.30598425197,127
1503,C20.,6,3,8614.132077922079,7072.25051948052,6226.792987012987,35133.87714285714,77
1504,C20.,6,4,9083.777601476015,6656.681254612547,5864.550369003689,33686.395682656825,271
1505,C20.,6,5,11188.762549476134,7715.022002328289,6499.891525029104,38752.7229685681,859
1506,C20.,6,6,11072.369064748202,7968.549917780062,6795.955210688592,38850.09818088386,973
1507,C20.,6,8,11004.635863453816,8443.856485943776,7210.065903614457,39727.23793172691,996
1508,C20.,6,9,9729.736373937676,9500.271813031162,7454.189575070821,40428.62546742209,353
1523,C21.,6,5,4444.389230769231,8250.879230769231,3076.938076923077,24142.224615384614,26
1524,C21.,6,6,7746.402285714286,8231.475714285714,5787.227714285715,31543.465142857145,35
1529,C22.,1,4,5741.9951219512195,2456.624390243903,8390.985365853658,25295.36170731707,41
1530,C22.,1,5,7049.802624999999,2622.445,10887.951375,30459.513625,80
1531,C22.,1,6,6602.186578947369,2652.6684210526314,9000.140263157895,26754.157894736843,38
1532,C22.,1,8,4557.745,2284.8272727272724,7565.165,20242.965909090908,22
1543,C22.,3,5,1656.542156862745,4528.335294117647,6239.605882352942,19766.72156862745,51
1544,C22.,3,6,1828.9410606060605,3134.405909090909,4670.63393939394,13990.007575757576,66
1545,C22.,3,8,1911.120972222222,3826.6916666666666,5674.238333333334,16492.327222222222,72
1546,C22.,3,9,1053.5854285714286,3886.508,5226.767428571429,15330.999714285714,35
1549,C22.,4,4,933.3288095238095,2585.9900000000002,4606.966428571429,24294.31714285714,42
1550,C22.,4,5,1102.520297029703,2704.1736633663363,4265.332376237624,20572.49900990099,101
1551,C22.,4,6,786.11,2893.7184745762715,4188.562711864407,23792.069322033898,59
1552,C22.,4,8,1806.7323529411765,3261.9345098039216,5294.095098039216,23507.102549019608,51
1556,C22.,5,4,4727.6015625,4876.49140625,6581.45296875,22677.82921875,64
1557,C22.,5,5,4281.475197740113,4685.181412429379,5309.504802259887,21376.18096045198,177
1558,C22.,5,6,2934.2906111111115,4878.175555555556,5035.9049444444445,19262.354833333335,180
1559,C22.,5,8,2939.0622404371584,4410.272568306011,4673.675628415301,17948.333224043716,183
1560,C22.,5,9,1947.2039682539682,4296.079047619048,6147.231587301587,18907.336031746032,63
1563,C22.,6,2,7855.512173913044,4892.226956521739,4200.248695652174,29493.109130434783,23
1564,C22.,6,3,6750.614516129032,5400.137935483871,5699.455870967742,30214.46606451613,155
1565,C22.,6,4,7995.358610634649,5279.276037735849,6088.811560891939,31434.597598627784,583
1566,C22.,6,5,8086.6050859788365,5584.037043650794,6601.401964285714,32047.926871693122,1512
1567,C22.,6,6,7463.426414762742,6210.6577328646745,6716.011247803163,31818.13329525483,1138
1568,C22.,6,8,5969.560821917808,5853.827511415526,6162.822762557078,28081.614634703197,876
1569,C22.,6,9,3807.3240350877195,6612.513245614035,6029.735701754386,25774.875043859647,228
1591,C23.,6,5,9245.463454545454,8802.756363636363,9949.491636363637,44698.390545454546,55
1592,C23.,6,6,6475.004142857142,6866.028,7592.016857142858,32687.049428571427,70
1593,C23.,6,8,6109.355057471264,8149.825172413794,10719.624137931036,37220.919655172416,87
1594,C23.,6,9,3695.6551612903227,6308.191612903226,7217.965483870968,28602.982258064516,31
1616,C24.,5,6,6675.863636363636,7163.81696969697,9091.11303030303,32300.934848484852,33
1617,C24.,5,8,5317.975178571428,6461.611607142857,8587.551785714286,30624.895357142854,56
1621,C24.,6,4,7685.973589743589,7873.914615384615,10416.795384615385,39842.2982051282,39
