,basy_zyzd_jbbm_for_str_6,basy_yydj,HAOCAI-6-only_disease-E,JCJY-6-only_disease-E,YP-6-only_disease-E,ZFY-6-only_disease-E,记录条数-6-only_disease
1018,C22.90,6,5136.834059225513,4811.595029612756,5507.385275626423,24649.253107061504,2195
1023,C23.x0,5,2039.7386,4588.9576,4396.4394,16869.2588,50
1024,C23.x0,6,6493.3634749034745,7528.554324324325,9015.649652509654,35886.55625482625,259
1025,C24.00,1,5511.472222222223,2847.318518518519,7808.286296296296,24533.036296296297,27
1027,C24.00,3,3472.93,6484.061333333333,9547.064333333334,29426.327,30
1029,C24.00,5,4824.8276033057855,5890.031487603306,7841.254380165289,26856.87619834711,121
1030,C24.00,6,8840.29469745223,8138.283614649682,10622.129538216559,41052.56393312102,628
1033,C24.10,6,16854.73316455696,11956.155189873418,17064.1082278481,71282.55164556962,79
1042,C25.00,3,3681.152380952381,5340.028095238095,7659.877142857142,24491.274285714288,21
1044,C25.00,5,7028.2128,7903.323,8448.8142,34141.792799999996,50
1045,C25.00,6,11618.969126436783,10141.47636781609,13933.224206896552,54501.175678160915,435
1049,C25.10,6,5687.2612,6650.0976,6652.7262,28595.028000000002,50
1055,C25.20,6,6366.5078125,7285.6509375,8892.35109375,35206.62296875,64
1059,C25.40,6,13425.699565217392,11382.12652173913,11942.207391304348,61264.75826086956,23
1061,C25.70,6,13400.895416666666,9940.053750000001,11737.604583333334,53730.47,24
1067,C25.80,6,8231.32352,7557.514,8755.27408,37321.74904,125
1068,C25.90,1,5122.112068965517,2625.390804597701,12120.90551724138,27396.654712643678,87
1070,C25.90,3,1433.0048837209301,3893.4400000000005,6025.107209302325,15358.488837209303,43
1072,C25.90,5,1639.3635576923077,4114.365,5094.473365384615,15713.542692307692,104
1073,C25.90,6,3650.740542635659,5747.199586563308,7401.537493540052,23743.217312661498,387
1087,C26.90,6,4461.1553125,7710.946875,7735.6071875,29423.2896875,32
1091,C30.00,6,3806.12125,6185.2665625,2797.5209375,20831.9578125,32
1096,C31.00,6,4111.869583333333,6523.0325,3230.4637500000003,23410.895,24
1106,C32.00,6,2764.9709933774834,5458.276225165563,3772.1959602649004,24161.55377483444,151
1110,C32.10,6,4441.3822222222225,7399.724444444445,5567.518055555555,34209.741944444446,36
1113,C32.80,6,3169.8405,6160.9655,4631.901,30632.209249999996,40
1118,C32.90,5,795.828888888889,2842.1337037037038,2964.1240740740736,10872.958518518519,27
1119,C32.90,6,2627.9895454545454,5841.059343434344,4823.808989898989,23317.765505050505,198
1125,C34.00,5,1606.4116071428573,4261.891607142857,3274.65875,12749.128571428571,56
1126,C34.00,6,1592.2139565217392,6683.741434782609,3841.476695652174,16694.37656521739,230
1129,C34.10,3,5582.266304347826,4703.339710144927,5311.92652173913,20930.795579710146,138
1130,C34.10,4,3996.4235,6869.0566875,4199.862375,44769.9895625,160
1131,C34.10,5,8766.766569148936,5951.070039893617,3586.018696808511,26082.780997340426,752
1132,C34.10,6,13612.944714090701,7685.579868041863,4086.168214773244,37711.5121644168,6593
1135,C34.20,4,2990.4133333333334,6942.46,3953.758095238095,47188.020000000004,21
1136,C34.20,5,8414.629764705882,5474.940823529412,3768.018705882353,24777.093411764705,85
1137,C34.20,6,14170.518068614994,7929.256505717916,4111.076772554003,39070.372147395174,787
1140,C34.30,3,4584.917272727273,4502.675909090909,4357.739772727273,19116.478181818184,88
1141,C34.30,4,4285.710961538462,6550.487211538462,3626.387596153846,42486.64663461538,104
1142,C34.30,5,8429.485752895753,6081.954015444016,3757.2423552123555,25866.14364864865,518
1143,C34.30,6,12406.293901044257,7695.501061660865,4270.262155643958,35643.66482347091,4022
1148,C34.80,5,7608.450666666667,5241.136666666667,3696.998,22061.82966666667,30
1149,C34.80,6,12319.322572614108,8180.517012448133,4939.919336099585,37709.72609958507,241
1150,C34.90,1,3588.0265492957747,2017.3143192488265,8039.1570657277,21049.150586854463,426
1151,C34.90,2,1804.8001515151516,2804.3378787878787,4728.198787878788,13817.589393939394,66
1152,C34.90,3,1545.2687673956264,3642.2728628230616,4861.393419483102,14424.027574552683,503
1153,C34.90,4,1650.0630120481928,4830.24,5148.613795180723,18926.03391566265,166
1154,C34.90,5,1848.9568878718535,4364.178817696415,3991.28061784897,14867.672593440122,1311
1155,C34.90,6,2200.0618329405606,6452.828866195339,5245.640290652003,19369.913385703065,3819
1161,C37.x0,6,5398.002647058824,6002.992205882353,5919.698529411765,28104.34764705882,68
1169,C38.10,6,7286.246571428572,8586.232,3870.8954285714285,35746.24571428572,35
1177,C38.30,6,3935.1895081967214,8103.288852459016,6214.19524590164,28494.845901639346,61
1181,C38.40,6,1044.9629032258065,7185.52870967742,3333.70064516129,15978.584193548386,31
1193,C40.20,6,7989.849999999999,5564.554691358025,4073.177777777778,40660.76271604939,81
1217,C41.40,6,11984.13724137931,7288.345862068965,5996.7920689655175,56669.46896551723,29
1244,C43.70,6,1793.1783606557378,5095.811475409836,2827.0337704918034,20545.106229508197,61
1254,C44.10,6,741.2438636363636,2754.002272727273,799.2238636363636,9055.202727272726,44
1262,C44.30,6,1836.5466666666666,3710.688209876543,1601.6843827160494,14177.698086419752,162
1266,C44.40,6,3418.2342857142858,4373.613333333334,2747.7287301587303,18604.86111111111,63
1272,C44.50,6,2004.2881355932204,3991.9652542372883,2663.3408474576268,17623.18305084746,59
1275,C44.60,6,1606.5371428571427,3940.583809523809,1607.1485714285716,14187.10380952381,21
1280,C44.70,6,4214.910263157894,5504.878947368421,5341.847368421052,26706.250263157894,38
1290,C45.00,6,1194.6469565217392,7361.220434782609,7433.265652173914,21211.855217391305,23
1314,C48.00,6,7775.1345833333335,10032.980520833333,8524.104583333334,44952.58864583333,96
1322,C48.20,6,2640.858064516129,8671.863548387097,7481.365806451613,28008.286129032258,31
1329,C49.10,6,4524.9885185185185,5867.441481481481,4617.3362962962965,25850.193333333333,27
1335,C49.20,6,3698.5542553191485,5644.322659574467,3372.5643617021274,23091.489255319146,94
1351,C49.60,6,3120.652727272727,6952.998181818181,4793.8550000000005,24943.936818181817,22
1361,C50.10,6,3031.9264893617024,6626.9030851063835,1957.9485106382979,18843.852340425532,94
1364,C50.20,5,2040.7446428571427,6691.053571428572,2022.3285714285714,16568.75,28
1365,C50.20,6,4286.062256097561,7655.15875,2538.531493902439,23055.950945121953,328
1368,C50.30,6,3584.6286206896552,7369.307931034483,2283.5464655172414,21075.261896551725,116
1371,C50.40,4,664.8913333333334,6553.433,2229.0330000000004,18130.042,30
1372,C50.40,5,1990.2464772727274,5961.314090909091,2487.2959090909094,15944.025113636364,88
1373,C50.40,6,3575.8925720876587,7485.204267589388,2538.5869088811996,21138.605305651672,867
1378,C50.50,6,4047.0842233009707,7289.367281553397,2534.438203883495,21315.272524271844,206
1381,C50.80,3,1732.22875,4255.5962500000005,3918.1469642857146,14768.860892857143,56
1382,C50.80,4,1165.31975,5183.405000000001,2329.41475,15764.880249999998,40
1383,C50.80,5,1531.4549523809524,4249.644380952381,2918.34180952381,13933.059333333333,105
1384,C50.80,6,3315.747925072046,6743.105374639769,2845.423400576369,20097.118659942364,694
1385,C50.90,1,5561.620384615385,2381.226923076923,5850.585384615385,23120.66423076923,26
1387,C50.90,3,1761.8089795918368,4036.553469387755,3553.5877551020412,15168.408979591837,49
1389,C50.90,5,1837.9674273858923,4353.183900414938,2581.511742738589,14297.356597510374,241
1390,C50.90,6,3313.100588235294,7276.774502541758,3797.695925925926,20942.471060275962,1377
1399,C51.90,6,2239.7360416666666,5559.415625000001,3002.002291666667,23008.780833333334,48
1403,C52.x0,6,1978.9742857142858,6625.511904761905,3807.704761904762,25665.969523809523,21
1411,C53.10,6,3713.8467021276597,9649.814893617022,2570.298510638298,25867.457978723403,94
1414,C53.90,1,1333.3302469135801,947.69012345679,6662.772716049382,20273.38962962963,81
1416,C53.90,3,1612.5633333333335,3956.6492222222223,3302.887777777778,17717.256444444447,90
1417,C53.90,4,1914.2561904761903,4283.106666666667,4191.190952380952,20282.03523809524,21
1418,C53.90,5,2219.213550724638,5000.183442028985,3637.9906159420293,20148.818260869564,276
1419,C53.90,6,3632.011743625086,7032.164617505168,4012.4746037215714,29430.471509303927,1451
1422,C54.10,3,1986.4729268292683,5080.968048780488,2668.408780487805,17201.93195121951,41
