,basy_zyzd_jbbm_for_str_9,basy_yydj,basy_ssjczbm1_for_str_9,age_group,AGE-HAOCAI-9-9-E,AGE-JCJY-9-9-E,AGE-YP-9-9-E,AGE-ZFY-9-9-E,记录条数-9-9
6146,A41.901,6,93.9000x0,8,1092.0240740740742,8466.332592592593,6740.473703703704,23731.922592592593,27
6147,A41.901,6,93.9000x0,9,1018.6397959183673,10819.373469387756,8481.494489795918,29730.652653061225,49
6150,A41.901,6,93.9401,0,322.68086419753087,1855.1050617283952,1265.6641975308642,5150.348641975309,81
6169,A41.901,6,96.0400,8,2035.640606060606,10883.701515151515,11486.964545454546,34580.25212121212,33
6170,A41.901,6,96.0400,9,4129.691153846154,16678.116538461538,16415.385000000002,57485.99115384615,26
6194,A41.901,6,96.7101,8,2059.853469387755,10356.613061224489,9713.719795918369,30696.74265306122,49
6195,A41.901,6,96.7101,9,2102.0642857142857,10172.736428571428,8389.656666666668,28622.48261904762,42
6207,A41.901,6,96.7201,5,15932.327307692309,35543.125,60609.77115384616,164132.07576923075,26
6208,A41.901,6,96.7201,6,8446.828214285715,30470.720357142858,53913.65964285714,127187.56428571428,28
6209,A41.901,6,96.7201,8,7192.1876923076925,26307.888076923075,33982.76442307692,102301.61403846153,52
6210,A41.901,6,96.7201,9,8090.464492753624,32962.16188405797,40866.637101449276,121644.54942028986,69
6234,A41.901,6,99.2100,0,375.2752263374486,1880.2912345679013,1081.0934567901236,4871.923456790123,243
6811,A86.x00,6,03.3101,0,547.9662264150943,3945.6130188679244,2530.704716981132,10886.203396226416,53
6812,A86.x00,6,03.3101,1,439.02633333333335,4548.015333333333,1914.3899999999999,10811.979666666668,30
6813,A86.x00,6,03.3101,2,543.894,6821.910400000001,2155.9056,15499.821199999998,25
6814,A86.x00,6,03.3101,3,495.3982608695652,7403.872608695652,2095.0773913043477,13365.99043478261,23
6815,A86.x00,6,03.3101,4,427.0763636363636,6318.898181818182,2793.7149999999997,13241.655,22
6816,A86.x00,6,03.3101,5,558.7404838709678,8146.312741935484,3589.6748387096773,16519.12548387097,62
6817,A86.x00,6,03.3101,6,535.2582142857143,7917.966071428571,3338.7742857142853,16320.349642857142,28
6818,A86.x00,6,03.3101,8,631.7318518518518,8743.51888888889,3399.959259259259,16938.987407407407,27
6921,A87.900,6,03.3101,3,405.3395652173913,6330.202608695652,2165.486086956522,12446.177391304349,23
6923,A87.900,6,03.3101,5,482.6852173913044,7094.2917391304345,3165.4860869565214,16280.314782608695,23
7297,B02.202+G,6,,5,387.5563333333333,2706.4033333333336,1440.7273333333333,7406.145666666666,30
7298,B02.202+G,6,,6,328.99129032258065,2555.7870967741933,1267.6945161290323,6029.611612903225,31
7299,B02.202+G,6,,8,343.40972222222223,3406.355555555556,1834.0800000000002,8193.365555555554,36
7300,B02.202+G,6,,9,380.6771794871795,3903.187179487179,2120.0089743589747,9117.605128205128,39
7359,B02.202+G,6,04.2x05,8,1979.5113043478261,4140.534782608695,2626.8673913043476,15771.86043478261,23
7393,B02.202+G,6,04.8101,6,465.62444444444446,2888.862962962963,2521.6607407407405,10890.082222222221,27
7394,B02.202+G,6,04.8101,8,798.581935483871,2997.058064516129,2281.5154838709677,10935.080967741937,31
7891,B08.501,6,,0,295.22041666666667,1122.6608333333334,778.9275000000001,3310.5537499999996,24
8082,B18.106,6,,3,360.41689655172416,3603.713793103448,4504.941034482758,10583.626551724137,29
8084,B18.106,6,,5,317.27608695652174,4107.860869565217,4566.166086956522,11437.928260869565,23
8370,B20.700,6,,5,496.6758333333334,7491.570833333334,13495.981249999999,28646.984583333335,24
8649,B27.001,6,,0,346.0317391304348,1260.695652173913,1408.4621739130434,4395.2008695652175,23
8666,B27.001,6,93.9401,0,315.6691666666667,1606.155,1354.075,4939.5675,24
8674,B27.800,6,,0,421.58,1756.9566666666667,3785.9296666666664,8892.437333333333,30
8685,B27.900,3,,0,287.02478260869566,895.6739130434783,1170.308695652174,3579.918260869565,23
8689,B27.900,5,,0,307.4585714285714,810.2380952380952,714.3004761904763,3039.974761904762,21
8694,B27.900,6,,0,308.070101010101,1440.0777777777778,824.3858585858585,3955.137272727273,99
8823,B37.101+J,6,,8,407.54,4917.592000000001,5487.496799999999,14275.683200000001,25
8824,B37.101+J,6,,9,584.9958974358974,5412.861538461539,7474.503846153847,19930.06487179487,39
8886,B37.101+J,6,93.9000x0,8,944.5291304347827,6124.439130434783,5016.672608695652,18454.12956521739,23
9107,B44.102+J,6,,8,639.9495454545454,6808.567272727273,11605.372272727273,23602.624545454546,22
9108,B44.102+J,6,,9,574.2978260869565,8472.722608695653,13987.860434782608,28039.073913043478,23
9565,B49.x05,6,22.5300x0,5,1962.8985416666667,2253.8852083333336,1790.2504166666668,12623.304791666667,48
9566,B49.x05,6,22.5300x0,6,1801.1445714285715,2284.153142857143,1588.4151428571429,11896.275714285715,35
9663,B49.x09,6,22.2x01,5,1720.9132258064515,1921.2703225806454,1403.9167741935482,10396.02,31
9674,B49.x09,6,22.5300x0,5,1391.4834782608696,1686.4521739130435,1427.4739130434784,10069.880434782608,23
9727,B49.x14+J,5,,9,602.132,3808.236,6885.3148,15323.6332,25
9746,B49.x14+J,6,,9,666.5196296296295,5879.7555555555555,8897.607037037036,23216.72740740741,27
11039,C11.900,6,99.2503,5,1744.676888888889,6615.224444444444,3740.7555555555555,15555.971555555556,45
11040,C11.900,6,99.2503,6,1673.5649999999998,7566.705000000001,3659.4950000000003,15374.063333333334,24
11505,C15.100x0,6,,6,428.4364,3574.188,1911.8239999999998,7447.6524,25
11506,C15.100x0,6,,8,455.23945945945945,3993.8162162162166,1788.697837837838,7542.97,37
11573,C15.100x0,6,42.4101,5,27453.436956521742,11663.501739130434,17871.915217391303,78286.7452173913,23
11574,C15.100x0,6,42.4101,6,26955.49409090909,13104.838636363636,16915.041363636366,77733.23681818182,22
11578,C15.100x0,6,42.4102,5,31684.85,13486.856756756757,18711.345135135136,83121.9708108108,37
11579,C15.100x0,6,42.4102,6,31401.68804878049,13834.351219512195,17950.088536585365,83903.19926829268,41
11580,C15.100x0,6,42.4102,8,31495.086285714286,14969.554,17772.342285714287,85780.15771428571,35
11583,C15.100x0,6,42.4103,5,25006.87346153846,11230.44423076923,13664.798076923076,77516.98846153847,26
11584,C15.100x0,6,42.4103,6,21885.864411764705,11993.620882352941,12296.249705882352,78679.68735294118,34
11585,C15.100x0,6,42.4103,8,19690.179090909092,11761.386363636364,10266.960303030302,71342.79606060607,33
11589,C15.100x0,6,42.4104,6,23331.333181818183,13103.252272727272,12946.935,73383.71818181819,22
11666,C15.100x0,6,99.2503,8,913.5395238095239,4441.309523809524,3892.809523809524,12061.925714285715,21
11810,C15.400,6,42.4103,6,17802.090344827586,9025.554482758622,6646.757586206897,68702.70310344828,29
11811,C15.400,6,42.4103,8,16880.60128205128,10074.807692307691,6470.788717948718,70456.84717948719,39
12322,C15.900,5,,8,672.9028205128205,2957.919230769231,3003.5833333333335,9861.173846153846,39
12442,C15.900,6,,5,467.57047619047626,2951.6438095238095,3833.8190476190475,10649.037142857143,21
12443,C15.900,6,,6,395.88666666666666,3896.8748484848484,3312.209393939394,9631.02696969697,33
12444,C15.900,6,,8,418.217,3915.5302,2581.4410000000003,8989.996799999999,50
12445,C15.900,6,,9,508.80290322580646,3741.4309677419355,4030.7996774193552,11764.508387096774,31
12550,C15.900,6,42.8101,8,6433.498846153846,3459.6103846153846,2338.972307692308,15442.605384615385,26
12575,C15.900,6,44.1300x0,8,516.2133333333334,3659.3985714285714,2933.401904761905,9677.164761904762,21
13315,C16.200,6,43.9905,5,28251.13409090909,10827.553636363637,11632.555,72315.92136363637,22
13539,C16.301,6,43.7x00x0,5,24082.932777777776,13692.611111111111,14035.505555555555,75664.41527777778,36
13540,C16.301,6,43.7x00x0,6,27083.228918918918,12191.805675675676,14805.103243243246,75669.07054054053,37
13541,C16.301,6,43.7x00x0,8,23228.558250000002,14500.773250000002,15566.46925,76716.799,40
13546,C16.301,6,43.7x03,5,28385.604,10488.614909090908,10607.042363636363,71184.10254545455,55
13547,C16.301,6,43.7x03,6,27330.575833333332,9786.065999999999,10642.6865,66438.6025,60
13548,C16.301,6,43.7x03,8,26320.578205128208,11136.458974358975,11289.997948717948,69912.32153846153,39
13741,C16.500,6,43.7x03,5,25458.70708333333,8802.270833333334,9659.727916666667,65000.07541666667,24
13742,C16.500,6,43.7x03,6,26112.815714285716,9778.554285714285,9893.03761904762,64456.48761904762,21
14254,C16.900,6,,5,631.3642307692309,3964.5246153846156,4369.586153846154,12559.714615384615,26
14255,C16.900,6,,6,394.1803125,3706.25375,2848.695625,9611.445,32
14256,C16.900,6,,8,501.5722448979592,4401.1926530612245,4704.078775510204,13524.198775510204,49
14257,C16.900,6,,9,636.630294117647,4306.331470588235,5970.057647058823,15776.79794117647,34
14339,C16.900,6,43.7x03,5,23980.55416666667,10377.153333333334,9579.203749999999,62462.54833333333,24
14340,C16.900,6,43.7x03,6,24461.76846153846,9196.325,10328.776923076923,62286.83423076923,26
14372,C16.900,6,44.1300x0,8,646.684347826087,5490.005652173913,2791.018695652174,12037.21956521739,23
15106,C18.200,6,17.3300,5,14757.038474576271,8070.15,8495.091186440679,48410.84881355932,59
15107,C18.200,6,17.3300,6,15821.099305555554,10232.343611111111,9561.146111111111,54595.25777777778,72
15108,C18.200,6,17.3300,8,15549.409620253165,10338.802151898733,9910.41012658228,55325.487215189874,79
15109,C18.200,6,17.3300,9,15405.4376,13125.8356,11771.0532,62395.3184,25
15179,C18.200,6,45.7300x0,8,11381.993333333332,10662.71761904762,10324.903333333334,48079.25523809524,21
15184,C18.200,6,45.7302,5,12836.903076923076,12871.308846153846,11525.581153846153,59451.08346153846,26
15185,C18.200,6,45.7302,6,12485.618,8408.22,8749.3164,46468.538,25
15186,C18.200,6,45.7302,8,12200.122258064517,11063.885161290322,8743.262903225806,50796.447419354845,31
15187,C18.200,6,45.7302,9,14503.134583333333,13788.924583333333,14705.4,65064.020833333336,24
15288,C18.300,6,17.3300,5,17979.743928571428,8478.566071428571,8764.517142857143,51226.876071428575,28
15289,C18.300,6,17.3300,6,15663.2359375,9493.5053125,8703.6365625,48468.376875,32
15290,C18.300,6,17.3300,8,19707.809,12479.4635,13670.48725,69280.5995,40
15927,C18.700,6,17.3600,4,13166.244583333333,7841.661666666667,8096.908333333333,49515.95958333334,24
15928,C18.700,6,17.3600,5,14504.967666666666,7955.110333333333,7969.667833333334,49325.5605,60
15929,C18.700,6,17.3600,6,14555.022923076924,8070.048,8408.185230769232,52284.46476923077,65
15930,C18.700,6,17.3600,8,15649.730298507464,9058.622238805969,8374.920447761195,51871.39328358209,67
15931,C18.700,6,17.3600,9,13418.335714285713,10522.054285714286,9258.761428571428,54209.16380952381,21
15936,C18.700,6,17.3600x0,5,19377.597222222223,8199.143888888888,8599.159444444444,51972.35638888889,36
15937,C18.700,6,17.3600x0,6,17724.3231372549,10031.530784313725,8805.06705882353,52303.74176470588,51
15938,C18.700,6,17.3600x0,8,19720.856571428572,11185.571142857143,8517.381142857144,57833.256571428574,35
16019,C18.700,6,45.7600x0,6,14361.5525,9674.569166666666,12741.96875,52697.92625,24
16386,C18.900,6,,8,539.2384000000001,3788.5464,3958.9632,11502.514,25
16831,C20.x00,3,,5,616.6581818181818,2469.7999999999997,5869.889545454545,11034.718181818182,22
16922,C20.x00,3,48.6900x0,8,11237.374285714284,7527.85238095238,6757.490952380952,37763.05523809524,21
17046,C20.x00,5,,8,414.00184210526317,3365.213157894737,2985.9550000000004,11253.420789473685,38
17047,C20.x00,5,,9,406.375,3169.6954545454546,3668.1899999999996,10569.653636363637,22
17198,C20.x00,5,48.6302,5,13678.636666666665,8830.458333333334,6488.532916666667,42658.42833333334,24
17199,C20.x00,5,48.6302,6,14412.885,8101.545000000001,7316.123684210526,42555.970789473686,38
17200,C20.x00,5,48.6302,8,13447.685500000001,9621.7735,6861.933500000001,44330.25475,40
17214,C20.x00,5,48.6900x0,5,13837.191538461539,7850.1874358974355,8336.287692307691,43667.51564102564,39
17215,C20.x00,5,48.6900x0,6,12209.280454545455,7525.324318181819,8314.100681818181,42227.78636363637,44
17216,C20.x00,5,48.6900x0,8,11430.828653846153,7877.311346153846,7724.336346153846,41366.13096153846,52
17217,C20.x00,5,48.6900x0,9,11171.744761904762,7718.352857142857,7764.505714285714,40909.28523809524,21
17287,C20.x00,6,,4,876.8509523809523,4581.275238095238,4571.670952380952,14792.568095238095,21
17288,C20.x00,6,,5,666.72,4339.639069767442,2878.62488372093,11325.69534883721,43
17289,C20.x00,6,,6,534.6362711864407,3837.036271186441,3677.9071186440674,12107.78,59
17290,C20.x00,6,,8,475.88084507042254,3759.5656338028166,2638.440281690141,8931.008591549296,71
17291,C20.x00,6,,9,614.6337500000001,5005.6407500000005,4213.4915,13725.989249999999,40
17504,C20.x00,6,48.3509,5,5649.791666666667,5148.930416666667,2409.0041666666666,18622.975416666664,24
17530,C20.x00,6,48.5100,5,15526.85163265306,9655.33775510204,8561.667346938775,51607.7806122449,49
17531,C20.x00,6,48.5100,6,15707.230943396225,10120.087547169811,10265.087735849058,54144.13056603773,53
17532,C20.x00,6,48.5100,8,14824.58309090909,9880.480727272727,8684.059454545455,49629.609454545454,55
17573,C20.x00,6,48.6300x0,5,10112.766346153845,8864.410384615385,5837.0021153846155,43356.07673076924,52
17574,C20.x00,6,48.6300x0,6,9984.702790697675,9084.493720930232,7275.70488372093,44057.19046511628,43
17575,C20.x00,6,48.6300x0,8,13157.15525,9569.465,8048.509,51462.32075,40
17581,C20.x00,6,48.6301,8,13863.0172,12018.1392,7860.6864000000005,48893.604400000004,25
17586,C20.x00,6,48.6302,4,18708.585283018867,8454.465849056603,8422.564716981133,53600.8537735849,53
17587,C20.x00,6,48.6302,5,19069.958761061946,9593.669424778762,9130.281017699115,55955.615,226
17588,C20.x00,6,48.6302,6,19173.518547008545,9909.966068376069,8945.964572649573,56476.795769230775,234
17589,C20.x00,6,48.6302,8,18713.83853211009,10498.380733944954,9335.162293577981,56173.611834862386,218
17590,C20.x00,6,48.6302,9,19915.028548387098,12299.11193548387,10323.324032258064,62120.58096774194,62
17594,C20.x00,6,48.6303,5,12477.166046511627,7603.026744186047,6377.801395348838,47647.893488372094,43
17595,C20.x00,6,48.6303,6,15684.328095238096,8739.083571428571,6951.745238095238,52044.3969047619,42
17596,C20.x00,6,48.6303,8,16353.67125,9560.340624999999,7847.998333333333,51714.18020833333,48
17605,C20.x00,6,48.6900x0,4,14669.139047619046,7915.918095238095,5947.486666666667,48790.62190476191,21
17606,C20.x00,6,48.6900x0,5,14863.216805555558,8074.582916666666,6678.5240277777775,46261.69013888889,72
17607,C20.x00,6,48.6900x0,6,15689.625056179773,9052.272696629214,8020.568651685393,49811.9313483146,89
17608,C20.x00,6,48.6900x0,8,14282.652631578947,9594.74842105263,9011.89147368421,50673.63273684211,95
17609,C20.x00,6,48.6900x0,9,14985.843076923076,9948.608461538463,8375.80230769231,53039.955,26
17628,C20.x00,6,48.6909,6,14549.720833333333,8298.0175,5343.6970833333335,49949.440833333334,24
17629,C20.x00,6,48.6909,8,17600.5640625,9146.616875,6073.4253125000005,52925.26875,32
17639,C20.x00,6,48.6911,8,18982.654782608697,9888.595652173914,11277.971739130435,55800.59608695652,23
17749,C20.x00,6,99.2503,4,783.6999999999999,3652.132121212121,4470.096666666666,11239.259696969697,33
17750,C20.x00,6,99.2503,5,1128.4543859649123,4940.122456140351,3747.163157894737,12612.985087719298,57
17751,C20.x00,6,99.2503,6,1015.7387878787878,4581.137878787878,3660.512878787879,11297.152121212122,66
17752,C20.x00,6,99.2503,8,978.9168292682928,4408.700000000001,5443.480487804878,13852.811951219514,41
18017,C22.000,6,,5,541.8619607843137,4115.057450980392,4602.422941176471,11668.904117647058,51
18018,C22.000,6,,6,468.90250000000003,4466.784807692307,4363.131923076923,12542.375192307692,52
18019,C22.000,6,,8,398.0684375,4358.6671875,5539.1940625,13260.7290625,32
18046,C22.000,6,39.7903,3,5508.669090909091,3710.3663636363635,4077.1304545454545,22790.953181818182,22
18047,C22.000,6,39.7903,4,6621.05806122449,4510.089795918368,5160.292142857143,26305.492040816327,98
18048,C22.000,6,39.7903,5,7079.88831775701,4497.037663551402,6007.9400467289715,27280.352196261683,214
18049,C22.000,6,39.7903,6,7539.1688,4799.794933333334,4861.2660000000005,27101.46386666667,150
18050,C22.000,6,39.7903,8,7943.890283018868,5230.909056603773,5259.282735849057,29091.577547169814,106
18089,C22.000,6,50.2200,5,9134.42688888889,8465.328666666666,8719.538666666667,50762.40555555555,45
18090,C22.000,6,50.2200,6,11135.571153846153,9355.956923076923,11178.599230769232,55191.6023076923,26
18108,C22.000,6,50.2205,4,9926.514117647059,7016.214411764706,5842.85294117647,43921.07088235294,34
18109,C22.000,6,50.2205,5,10156.677333333333,7254.7685,7387.4035,45387.26983333333,60
18110,C22.000,6,50.2205,6,12235.277222222221,8618.463055555556,9141.142777777779,50527.925,36
18185,C22.000,6,50.3x05,5,15555.006428571429,8460.927142857143,8279.966071428571,51681.124285714286,28
18191,C22.000,6,50.3x06,5,16747.33962962963,8356.357037037038,10322.128518518517,56640.71111111111,27
18192,C22.000,6,50.3x06,6,14127.696538461538,8300.256153846154,7570.831153846155,54144.21923076923,26
18659,C22.900,1,99.2501,4,7774.599166666667,2568.1666666666665,7249.0858333333335,26672.235,24
18660,C22.900,1,99.2501,5,9210.5045,3025.65,9163.8415,30408.683500000003,40
18678,C22.900,3,,5,1021.6890476190476,6189.219047619048,5444.538095238096,19663.795238095237,21
18679,C22.900,3,,6,585.39625,2062.1375000000003,3876.4029166666664,8844.616250000001,24
18680,C22.900,3,,8,776.0991304347825,3540.6391304347826,4940.650869565217,12715.43608695652,23
18758,C22.900,4,39.7903,5,474.31897435897434,1632.923076923077,3773.1287179487176,22640.003076923076,39
18759,C22.900,4,39.7903,6,366.44241379310347,1602.896551724138,3549.532068965517,23647.671379310344,29
18760,C22.900,4,39.7903,8,346.2990909090909,1470.4545454545455,3748.634090909091,23321.146363636362,22
18796,C22.900,5,,5,323.1554838709677,3170.0090322580645,2992.73,8968.887096774193,31
18797,C22.900,5,,6,395.1751063829787,3686.4297872340426,3603.723617021277,10234.433404255318,47
18798,C22.900,5,,8,333.2276271186441,3431.35593220339,3229.6586440677966,9201.254745762712,59
18799,C22.900,5,,9,408.09913043478264,3721.770434782609,5144.503913043478,13060.552608695652,23
18829,C22.900,5,39.7903,8,8483.770400000001,4673.7548,5320.1976,27942.5664,25
18955,C22.900,6,,4,658.324090909091,3406.206363636363,4058.4484090909095,12009.40409090909,44
18956,C22.900,6,,5,382.2351282051282,3375.254615384615,3135.3381196581195,8678.683846153846,117
18957,C22.900,6,,6,608.5391346153846,3972.5575,4388.546538461539,12138.203942307691,104
18958,C22.900,6,,8,363.7686111111111,3765.919907407407,3825.993981481481,10184.99435185185,108
18959,C22.900,6,,9,418.5632075471698,4359.763962264151,3980.3715094339623,12472.322641509434,53
19018,C22.900,6,39.7903,3,5222.581666666666,3370.169583333334,3998.570416666667,24249.781666666666,24
19019,C22.900,6,39.7903,4,6155.313725490196,3001.8554901960783,4467.553921568628,24461.23774509804,102
19020,C22.900,6,39.7903,5,7791.4483794466405,3615.6231620553363,5029.879367588933,27443.71901185771,253
19021,C22.900,6,39.7903,6,7726.362085561497,3848.4585561497324,4936.476524064171,26998.225561497326,187
19022,C22.900,6,39.7903,8,7502.644064516129,4491.20929032258,5452.045677419354,29088.946967741937,155
19023,C22.900,6,39.7903,9,7314.0468,4284.838,4694.091600000001,28057.396,25
19071,C22.900,6,50.1100x0,5,937.7710344827586,7102.21,4544.253103448275,15602.43551724138,29
19073,C22.900,6,50.1100x0,8,1354.7719047619048,7111.128571428572,3581.7200000000003,15849.347619047618,21
19098,C22.900,6,50.2205,5,8749.752727272727,7475.45,10274.642727272729,52002.04181818182,22
19210,C22.900,6,54.9101,5,1307.53,4290.213235294118,6029.502647058824,16170.506470588234,34
19211,C22.900,6,54.9101,6,851.3318181818181,5292.25,9048.411818181818,19948.618636363637,22
19212,C22.900,6,54.9101,8,854.2544,6059.768,7350.2956,21042.272800000002,25
19242,C22.900,6,88.4701,5,8901.47619047619,3483.679523809524,5457.481428571428,26877.039047619044,21
20277,C25.000,6,52.7x00,5,21952.32411764706,16347.283235294119,21020.452647058824,93423.7232352941,34
20278,C25.000,6,52.7x00,6,22551.4275,14585.274444444445,24749.029444444444,93938.50111111111,36
20279,C25.000,6,52.7x00,8,21492.397916666665,13965.90375,24360.84833333333,90657.00666666667,24
20759,C25.900x0,6,,8,446.7180769230769,4714.994615384616,4544.800384615384,13172.550384615384,26
21591,C34.100,6,32.3001,8,16926.045833333334,6726.03,3504.5825,37559.04708333333,24
21594,C34.100,6,32.4100,5,20513.725,7341.72,3609.220434782609,43247.84891304348,46
21595,C34.100,6,32.4100,6,21020.370689655174,6382.664137931035,3662.6924137931037,42685.70827586207,29
21624,C34.100,6,33.2600,8,1545.8752,4770.062,3065.4348,12386.6828,25
21792,C34.100x0,5,,8,459.50500000000005,3652.795909090909,5678.645,12917.396363636364,22
