,basy_yydj,age_group,basy_zyzd_jbbm_3,basy_ssjczbm1_3,count,耗材费
221408,6,2,28,93,3,2221.0866666666666
221409,6,2,28,96,2,2328.255
221410,6,2,28,97,1,1586.38
221411,6,2,28,99,2,646.925
221412,6,2,28,100,19,517.5784210526316
221413,6,2,29,3,2,1163.005
221414,6,2,29,34,1,1297.84
221415,6,2,29,38,4,1610.175
221416,6,2,29,39,2,1912.155
221417,6,2,29,41,2,557.38
221418,6,2,29,46,1,3376.48
221419,6,2,29,50,1,30384.5
221420,6,2,29,54,1,3070.1
221421,6,2,29,55,1,3976.66
221422,6,2,29,56,1,12063.71
221423,6,2,29,59,1,1338.46
221424,6,2,29,66,1,1993.73
221425,6,2,29,74,1,2223.26
221426,6,2,29,80,1,7987.57
221427,6,2,29,86,2,6797.87
221428,6,2,29,89,1,759.1
221429,6,2,29,93,2,255.89000000000001
221430,6,2,29,96,8,8074.743750000001
221431,6,2,29,99,2,330.43
221432,6,2,29,100,28,368.59535714285715
221433,6,2,30,31,1,348.0
221434,6,2,30,33,1,206.43
221435,6,2,30,44,1,218.5
221436,6,2,30,96,1,8596.71
221437,6,2,30,100,1,259.4
221438,6,2,31,3,1,298.8
221439,6,2,31,41,3,419.8566666666666
221440,6,2,31,45,1,445.8
221441,6,2,31,100,2,234.185
221442,6,2,32,40,1,590.14
221443,6,2,32,100,2,359.46500000000003
221444,6,2,33,3,6,706.6266666666667
221445,6,2,33,45,1,904.0
221446,6,2,33,59,1,2690.12
221447,6,2,33,100,4,429.675
221448,6,2,34,17,1,232.26
221449,6,2,34,33,2,321.965
221450,6,2,34,77,1,4062.98
221451,6,2,34,87,1,469.98
221452,6,2,34,100,1,521.39
221453,6,2,35,3,2,453.61
221454,6,2,36,3,7,469.12857142857143
221455,6,2,36,100,5,470.854
221456,6,2,37,3,1,470.8
221457,6,2,37,64,1,1520.34
221458,6,2,37,100,1,510.21
221459,6,2,38,3,2,511.53
221460,6,2,38,37,1,7378.66
221461,6,2,38,100,1,348.97
221462,6,2,39,40,1,951.6
221463,6,2,39,49,35,402.5694285714286
221464,6,2,39,64,1,739.01
221465,6,2,39,71,2,262.59
221466,6,2,40,49,18,499.85388888888883
221467,6,2,40,67,1,440.47
221468,6,2,40,71,2,887.06
221469,6,2,40,86,1,341.75
221470,6,2,41,45,1,489.53
221471,6,2,41,49,10,427.326
221472,6,2,41,70,1,591.17
221473,6,2,41,71,3,488.3633333333334
221474,6,2,42,49,15,412.33933333333334
221475,6,2,42,64,1,1007.66
221476,6,2,42,71,2,399.71
221477,6,2,43,49,20,490.058
221478,6,2,43,58,1,420.3
221479,6,2,43,64,1,343.76
221480,6,2,43,70,1,244.27
221481,6,2,43,71,5,505.896
221482,6,2,44,33,1,1210.65
221483,6,2,44,49,4,385.6825
221484,6,2,44,71,2,418.765
221485,6,2,45,49,10,404.003
221486,6,2,45,71,1,559.76
221487,6,2,48,3,15,512.9186666666667
221488,6,2,48,17,1,380.04
221489,6,2,48,100,1,276.56
221490,6,2,49,3,11,438.6445454545455
221491,6,2,49,45,1,588.8
221492,6,2,49,100,1,226.14
221493,6,2,50,3,16,650.011875
221494,6,2,50,88,1,316.18
221495,6,2,50,96,3,8179.046666666666
221496,6,2,50,100,4,542.03
221497,6,2,51,3,17,442.4352941176471
221498,6,2,51,89,1,512.4300000000001
221499,6,2,51,96,3,1428.7033333333331
221500,6,2,51,100,3,815.6733333333333
221501,6,2,52,3,12,768.3291666666668
221502,6,2,52,17,1,439.42
221503,6,2,52,90,1,366.34
221504,6,2,52,93,1,279.38
221505,6,2,52,96,2,9199.925000000001
221506,6,2,52,100,1,458.82
221507,6,2,53,3,25,462.2292
221508,6,2,53,17,2,354.78999999999996
221509,6,2,53,21,1,416.36
221510,6,2,53,33,1,3047.13
221511,6,2,53,41,1,449.29
221512,6,2,53,88,1,1501.1
221513,6,2,53,96,4,9645.1575
221514,6,2,53,100,6,567.4899999999999
221515,6,2,54,3,27,458.5522222222222
221516,6,2,54,40,1,1618.8
221517,6,2,54,89,1,351.48
221518,6,2,54,96,1,7213.36
221519,6,2,54,100,1,340.25
221520,6,2,55,3,18,596.0933333333334
221521,6,2,55,4,3,2379.1600000000003
221522,6,2,55,39,1,4185.7
221523,6,2,55,88,1,3030.5
221524,6,2,55,99,2,255.3
221525,6,2,55,100,5,298.196
221526,6,2,56,3,22,443.8140909090909
221527,6,2,56,40,1,1882.27
221528,6,2,56,88,1,1840.29
221529,6,2,56,100,3,388.06
221530,6,2,57,5,1,805.78
221531,6,2,57,100,2,271.445
221532,6,2,58,3,2,461.03999999999996
221533,6,2,58,4,4,2439.51
221534,6,2,58,5,1,499.26
221535,6,2,58,17,1,271.7
221536,6,2,58,21,1,267.0
221537,6,2,58,86,1,281.16
221538,6,2,58,99,4,323.65250000000003
221539,6,2,58,100,4,381.7425
221540,6,2,59,3,1,1126.72
221541,6,2,59,93,1,232.21
221542,6,2,59,99,1,288.0
221543,6,2,59,100,1,274.7
221544,6,2,60,3,4,632.1325
221545,6,2,60,4,1,2628.52
221546,6,2,60,29,1,717.32
221547,6,2,60,31,1,264.87
221548,6,2,60,100,5,267.96
221549,6,2,61,3,1,1299.48
221550,6,2,61,4,1,1196.5
221551,6,2,61,99,2,256.86
221552,6,2,61,100,10,319.75
221553,6,2,62,3,1,406.33
221554,6,2,62,4,3,1500.5633333333335
221555,6,2,62,99,1,216.76
221556,6,2,62,100,5,246.856
221557,6,2,63,3,1,384.9500000000001
221558,6,2,63,4,1,2135.7
221559,6,2,63,18,1,595.23
221560,6,2,63,99,1,349.68
221561,6,2,64,3,2,372.02
221562,6,2,64,44,1,394.26
221563,6,2,64,100,4,230.70250000000001
221564,6,2,65,3,1,620.08
221565,6,2,65,50,4,5286.8099999999995
221566,6,2,65,88,1,247.0
221567,6,2,65,100,7,363.0142857142857
221568,6,2,66,3,4,715.775
221569,6,2,66,33,2,366.955
221570,6,2,66,34,2,723.115
221571,6,2,66,45,1,585.6
221572,6,2,66,71,1,210.3
221573,6,2,66,86,1,352.82
221574,6,2,66,93,2,909.29
221575,6,2,66,99,1,253.96
221576,6,2,66,100,6,274.19666666666666
221577,6,2,67,3,1,595.53
221578,6,2,67,33,1,715.46
221579,6,2,67,38,1,3140.92
221580,6,2,67,50,3,707.7800000000001
221581,6,2,67,100,13,364.49615384615385
221582,6,2,68,17,1,340.98
221583,6,2,68,33,1,992.71
221584,6,2,68,50,4,13330.075
221585,6,2,68,100,4,229.79250000000002
221586,6,2,69,3,7,874.2842857142857
221587,6,2,69,18,1,637.6
221588,6,2,69,21,1,201.15
221589,6,2,69,33,1,711.27
221590,6,2,69,39,1,2964.37
221591,6,2,69,42,1,272.12
221592,6,2,69,50,3,4473.86
221593,6,2,69,86,1,445.72
221594,6,2,69,93,1,243.6
221595,6,2,69,100,15,375.73999999999995
221596,6,2,70,3,1,351.82
221597,6,2,70,33,4,492.78999999999996
221598,6,2,70,34,1,973.36
221599,6,2,70,38,1,2528.86
221600,6,2,70,93,1,1218.87
221601,6,2,70,96,2,16557.32
221602,6,2,70,100,3,402.0366666666667
221603,6,2,71,3,2,4955.74
221604,6,2,71,17,3,405.7866666666667
221605,6,2,71,33,2,387.82
221606,6,2,71,34,1,1305.49
221607,6,2,71,44,2,370.345
221608,6,2,71,50,8,673.8125
221609,6,2,71,65,1,13932.14
221610,6,2,71,74,1,1428.1999999999998
221611,6,2,71,86,2,750.6600000000001
221612,6,2,71,89,1,340.44
221613,6,2,71,90,1,749.94
221614,6,2,71,93,1,412.66
221615,6,2,71,100,16,331.08875
221616,6,2,72,3,1,436.27
221617,6,2,72,38,1,1051.68
221618,6,2,72,40,1,281.74
221619,6,2,72,50,1,16272.85
221620,6,2,72,100,6,307.535
221621,6,2,73,3,4,291.2325
221622,6,2,73,31,1,349.18
221623,6,2,73,33,2,477.56
221624,6,2,73,34,1,1528.19
221625,6,2,73,39,1,2388.9100000000003
221626,6,2,73,40,2,1875.2400000000002
221627,6,2,73,41,1,1359.24
221628,6,2,73,45,2,986.8149999999999
221629,6,2,73,74,2,1442.375
221630,6,2,73,86,2,615.98
221631,6,2,73,100,9,320.98777777777775
221632,6,2,74,3,6,498.12833333333333
221633,6,2,74,33,1,486.8
221634,6,2,74,34,1,1610.63
221635,6,2,74,40,3,527.56
221636,6,2,74,41,1,403.53
221637,6,2,74,45,1,298.96000000000004
221638,6,2,74,50,2,624.905
221639,6,2,74,73,1,438.11
221640,6,2,74,74,1,1529.45
221641,6,2,74,93,1,252.22
221642,6,2,74,99,1,216.43
221643,6,2,74,100,16,372.98375
221644,6,2,75,3,2,865.43
221645,6,2,75,100,1,205.6
221646,6,2,76,3,2,1899.375
221647,6,2,76,29,1,370.15
221648,6,2,76,33,5,461.25200000000007
221649,6,2,76,40,2,318.1
221650,6,2,76,45,2,240.2
221651,6,2,76,50,2,614.45
221652,6,2,76,54,1,800.42
221653,6,2,76,93,2,593.76
221654,6,2,76,100,15,314.638
221655,6,2,77,38,1,989.69
221656,6,2,77,40,1,864.5
221657,6,2,77,74,1,1487.79
221658,6,2,77,100,5,291.78599999999994
221659,6,2,78,3,3,1927.0766666666668
221660,6,2,78,17,1,275.85
221661,6,2,78,31,1,400.91
221662,6,2,78,33,1,1333.07
221663,6,2,78,34,1,226.2
221664,6,2,78,38,1,2503.2200000000003
221665,6,2,78,40,1,436.11
221666,6,2,78,41,1,334.78
221667,6,2,78,44,1,301.31
221668,6,2,78,93,3,1894.8733333333332
221669,6,2,78,100,8,959.98625
221670,6,2,79,99,1,580.0
221671,6,2,80,3,2,570.015
221672,6,2,80,21,1,215.95
221673,6,2,80,31,2,217.015
221674,6,2,80,33,1,1629.34
221675,6,2,80,40,1,667.92
221676,6,2,80,41,1,443.64
221677,6,2,80,100,6,374.99666666666667
221678,6,2,81,40,1,811.4
221679,6,2,81,41,1,626.62
221680,6,2,81,67,1,299.95
221681,6,2,81,100,4,314.57
221682,6,2,82,33,6,389.3316666666667
221683,6,2,82,39,1,15857.71
221684,6,2,82,86,1,254.34
221685,6,2,82,93,1,394.61
221686,6,2,82,96,2,1762.01
221687,6,2,83,3,2,7097.905
221688,6,2,83,96,2,1095.33
221689,6,2,83,100,5,283.162
221690,6,2,84,22,1,661.63
221691,6,2,84,33,7,1181.4985714285715
221692,6,2,84,41,1,3885.730000000001
221693,6,2,84,97,1,1610.8300000000002
221694,6,2,84,99,1,272.68
221695,6,2,84,100,1,310.46
221696,6,2,85,3,1,5898.58
221697,6,2,85,33,1,479.3
221698,6,2,85,40,1,422.07
221699,6,2,85,41,1,453.67
221700,6,2,85,90,1,355.43
221701,6,2,85,99,1,319.29
221702,6,2,85,100,7,284.88571428571424
221703,6,2,86,96,1,30261.4
221704,6,2,86,100,1,274.98
221705,6,2,87,3,1,1122.21
221706,6,2,87,22,7,1532.7042857142858
221707,6,2,87,31,1,23925.34
221708,6,2,87,32,1,18196.2
221709,6,2,87,33,7,846.2414285714285
221710,6,2,87,34,1,1896.43
221711,6,2,87,38,1,600.4
221712,6,2,87,96,1,2103.4700000000003
221713,6,2,87,99,1,634.1
221714,6,2,87,100,4,610.7175
221715,6,2,88,3,3,2456.4166666666665
221716,6,2,89,21,1,759.92
221717,6,2,89,22,3,1117.0933333333335
221718,6,2,89,31,1,10306.48
221719,6,2,89,33,5,648.19
221720,6,2,89,38,1,1295.8
221721,6,2,89,41,1,1502.75
221722,6,2,89,44,1,1788.18
221723,6,2,89,99,1,2397.48
221724,6,2,89,100,2,469.315
221725,6,2,90,3,1,265.28
221726,6,2,90,33,2,579.175
221727,6,2,91,22,1,1808.2
221728,6,2,91,33,2,596.23
221729,6,2,91,86,1,4843.92
221730,6,2,91,100,1,2797.69
221731,6,2,92,11,1,240.1
221732,6,2,92,22,7,1528.3057142857142
221733,6,2,92,32,5,20087.014000000003
221734,6,2,92,33,2,461.85
221735,6,2,92,93,1,4784.84
221736,6,2,92,96,1,988.82
221737,6,2,92,99,2,2430.025
221738,6,2,92,100,5,584.312
221739,6,2,93,3,1,386.93
221740,6,2,93,86,1,2238.04
221741,6,2,94,22,5,1724.182
221742,6,2,94,32,1,12669.08
221743,6,2,94,33,1,626.03
221744,6,2,94,96,1,14682.5
221745,6,2,94,100,2,821.8199999999999
221746,6,2,95,33,4,1482.3675
221747,6,2,95,100,1,385.6
221748,6,2,96,3,1,464.1
221749,6,2,96,17,1,385.36
221750,6,2,96,21,1,1200.4
221751,6,2,96,22,8,1351.40125
221752,6,2,96,33,4,1259.4650000000001
221753,6,2,96,38,1,2551.45
221754,6,2,96,41,3,1123.9033333333334
221755,6,2,96,96,1,14427.78
221756,6,2,96,100,1,1160.69
221757,6,2,97,22,6,1527.5916666666665
221758,6,2,97,100,1,257.96000000000004
221759,6,2,98,50,5,10662.313999999998
221760,6,2,98,51,2,2420.91
221761,6,2,98,97,1,1759.16
221762,6,2,98,100,1,627.46
221763,6,2,99,33,4,1903.8125
221764,6,2,99,39,1,22957.05
221765,6,2,99,50,13,16988.33923076923
221766,6,2,99,51,2,1902.595
221767,6,2,99,96,1,15404.66
221768,6,2,99,100,6,756.535
221769,6,2,100,22,4,1484.0975
221770,6,2,100,33,1,752.49
221771,6,2,100,100,2,1473.465
221772,6,2,101,33,1,442.76
221773,6,2,102,1,1,28040.41
221774,6,2,102,32,1,2676.17
221775,6,2,102,33,1,1424.52
221776,6,2,102,50,26,23948.69884615385
221777,6,2,102,51,2,4664.315
221778,6,2,102,97,1,1844.14
221779,6,2,102,100,2,538.465
221780,6,2,103,1,1,29683.66
221781,6,2,103,33,1,3543.96
221782,6,2,103,50,15,14003.186666666666
221783,6,2,103,51,2,3215.83
221784,6,2,103,54,1,5299.7
221785,6,2,103,100,7,489.61
221786,6,2,104,33,2,719.04
221787,6,2,104,51,1,6661.83
221788,6,2,104,100,1,215.95
221789,6,2,105,37,1,8611.6
221790,6,2,105,50,4,10895.0825
221791,6,2,105,51,3,4482.786666666667
221792,6,2,105,54,1,4262.62
221793,6,2,105,100,1,415.54
221794,6,2,106,32,1,8525.49
221795,6,2,106,50,6,12692.805
221796,6,2,106,54,2,3769.26
221797,6,2,106,100,1,260.0
221798,6,2,107,3,1,1498.36
221799,6,2,107,50,3,11877.363333333333
221800,6,2,108,33,1,671.99
221801,6,2,109,32,1,28809.66
221802,6,2,109,50,6,17920.043333333335
221803,6,2,109,100,1,393.09
221804,6,2,111,3,1,273.8
221805,6,2,111,55,1,1000.0
221806,6,2,111,100,1,402.15
221807,6,2,112,33,3,562.7166666666667
221808,6,2,113,50,1,3456.22
221809,6,2,113,100,1,228.39
221810,6,2,115,33,1,1524.11
221811,6,2,115,41,1,760.98
221812,6,2,118,34,1,443.23
221813,6,2,120,27,1,4126.1
221814,6,2,121,25,1,1132.24
221815,6,2,121,27,1,434.77
221816,6,2,121,99,1,527.77
221817,6,2,122,25,1,6931.37
221818,6,2,122,26,3,3777.873333333333
221819,6,2,122,33,1,473.58
221820,6,2,122,89,1,207.16
221821,6,2,123,1,1,13294.94
221822,6,2,123,26,6,2660.3250000000003
221823,6,2,123,86,1,11483.12
221824,6,2,123,100,1,518.41
221825,6,2,124,27,2,8031.365000000001
221826,6,2,125,25,1,3828.46
221827,6,2,125,26,3,3237.72
221828,6,2,125,27,3,15044.01
221829,6,2,125,29,2,2713.74
221830,6,2,125,99,2,369.935
221831,6,2,125,100,4,340.78
221832,6,2,126,1,1,5009.61
221833,6,2,126,24,1,32420.76
221834,6,2,126,26,1,9361.45
221835,6,2,126,27,1,1473.49
221836,6,2,126,29,5,1879.9099999999999
221837,6,2,126,99,2,2133.765
221838,6,2,127,26,4,2366.02
221839,6,2,127,29,1,4477.9
221840,6,2,127,99,1,2080.18
221841,6,2,128,1,1,18074.7
221842,6,2,128,27,2,3645.905
221843,6,2,128,29,1,1348.88
221844,6,2,129,27,1,375.49
221845,6,2,129,28,1,3597.44
221846,6,2,129,29,2,882.095
221847,6,2,129,92,1,1436.8
221848,6,2,129,99,1,2164.7
221849,6,2,129,100,1,247.31
221850,6,2,130,26,4,2645.19
221851,6,2,130,29,2,1892.6349999999998
221852,6,2,130,43,1,24363.5
221853,6,2,130,45,1,252.72000000000003
221854,6,2,130,54,1,2468.08
221855,6,2,130,99,1,1849.33
221856,6,2,130,100,1,200.78
221857,6,2,131,27,1,3010.68
221858,6,2,131,29,1,886.12
221859,6,2,131,34,1,358.74
221860,6,2,131,43,2,22390.245000000003
221861,6,2,131,86,1,3704.7
221862,6,2,131,99,1,460.17
221863,6,2,132,17,1,7484.24
221864,6,2,132,29,1,1479.06
221865,6,2,132,43,5,24058.934
221866,6,2,132,44,2,3801.56
221867,6,2,132,45,1,5800.25
221868,6,2,132,51,1,5070.469999999999
221869,6,2,132,52,1,22540.17
221870,6,2,132,54,3,15268.726666666667
221871,6,2,132,86,1,3974.34
221872,6,2,132,99,4,423.845
221873,6,2,133,17,2,17294.855
221874,6,2,133,45,2,11494.96
221875,6,2,133,99,1,801.5
221876,6,2,134,17,6,22714.456666666665
221877,6,2,134,29,1,2397.65
221878,6,2,134,33,1,304.4
221879,6,2,134,38,3,1916.32
221880,6,2,134,39,1,41840.82
221881,6,2,134,40,2,1581.13
221882,6,2,134,41,1,3332.24
221883,6,2,134,43,4,18815.2825
221884,6,2,134,45,3,14996.653333333334
221885,6,2,134,46,1,4205.22
221886,6,2,134,48,4,17192.8225
221887,6,2,134,54,1,966.91
221888,6,2,134,86,1,5230.55
221889,6,2,134,96,1,68516.37000000001
221890,6,2,134,99,1,3369.94
221891,6,2,134,100,1,518.7099999999999
221892,6,2,135,43,3,22547.966666666664
221893,6,2,135,44,2,206.805
221894,6,2,135,48,2,584.91
221895,6,2,135,54,1,23734.76
221896,6,2,136,17,1,9996.57
221897,6,2,136,38,2,879.345
221898,6,2,136,39,2,27541.175
221899,6,2,136,43,1,4717.38
221900,6,2,136,45,6,9502.058333333332
221901,6,2,136,48,7,12284.715714285714
221902,6,2,136,50,2,8366.89
221903,6,2,136,89,1,2024.0
221904,6,2,136,100,1,200.79
221905,6,2,137,29,1,6112.21
221906,6,2,137,39,5,18996.434
221907,6,2,137,44,2,3438.4400000000005
221908,6,2,137,45,3,2866.2866666666664
221909,6,2,137,46,1,3305.09
221910,6,2,137,50,6,9579.581666666667
221911,6,2,137,54,1,2114.32
221912,6,2,137,99,2,1569.6699999999998
221913,6,2,137,100,1,222.88
221914,6,2,138,17,7,15288.902857142855
221915,6,2,138,38,1,644.3
221916,6,2,138,39,4,16478.8075
221917,6,2,138,45,5,6608.408
221918,6,2,138,48,2,41541.265
221919,6,2,138,50,4,3850.755
221920,6,2,138,54,1,495.78
221921,6,2,138,96,1,5177.58
221922,6,2,138,99,1,1201.06
221923,6,2,138,100,1,211.02
221924,6,2,139,17,3,14986.783333333335
221925,6,2,139,43,6,20812.32
221926,6,2,139,45,3,415.6033333333333
221927,6,2,139,46,1,11303.07
221928,6,2,139,47,1,905.48
221929,6,2,139,48,2,10879.505000000001
221930,6,2,139,52,3,14139.123333333335
221931,6,2,139,54,1,1487.35
221932,6,2,139,99,1,1086.46
221933,6,2,139,100,1,295.91
221934,6,2,140,39,4,15476.657500000001
221935,6,2,140,48,6,9383.695000000002
221936,6,2,140,49,1,217.98
221937,6,2,140,50,4,11531.5175
221938,6,2,140,52,2,8496.015
221939,6,2,140,92,1,606.11
221940,6,2,140,99,1,240.32
221941,6,2,141,17,5,11601.872
221942,6,2,141,21,1,2706.15
221943,6,2,141,38,1,202.12
221944,6,2,141,39,7,9641.772857142858
221945,6,2,141,45,8,7880.0225
221946,6,2,141,46,1,1937.15
221947,6,2,141,47,1,1784.85
221948,6,2,141,48,1,4855.73
221949,6,2,141,50,3,7046.173333333332
221950,6,2,141,51,1,5089.4
221951,6,2,141,52,1,4784.38
221952,6,2,141,88,1,8905.25
221953,6,2,141,99,4,2670.8925
221954,6,2,141,100,2,507.155
221955,6,2,142,38,1,2074.22
221956,6,2,142,39,7,14531.734285714285
221957,6,2,142,43,2,18832.845
221958,6,2,142,44,1,271.97
221959,6,2,142,50,6,6953.505
221960,6,2,142,54,1,335.95
221961,6,2,142,96,1,3898.65
221962,6,2,142,99,3,446.26
221963,6,2,143,39,4,18498.7775
221964,6,2,143,46,1,2144.12
221965,6,2,143,48,6,4925.490000000001
221966,6,2,143,50,3,11344.113333333333
221967,6,2,143,52,2,32318.480000000003
221968,6,2,143,87,1,3340.79
221969,6,2,143,99,1,215.12
221970,6,2,143,100,1,593.88
221971,6,2,144,17,3,9591.056666666667
221972,6,2,144,45,2,7679.91
221973,6,2,144,46,1,8825.13
221974,6,2,144,48,1,4619.35
221975,6,2,144,99,1,1712.29
221976,6,2,145,29,1,676.5
221977,6,2,145,32,44,14513.75840909091
221978,6,2,145,33,2,1024.32
221979,6,2,145,39,6,9965.118333333334
221980,6,2,145,48,1,17660.8
221981,6,2,145,50,10,8633.644
221982,6,2,145,52,2,3813.16
221983,6,2,145,54,1,561.64
221984,6,2,145,88,1,4788.62
221985,6,2,145,99,1,358.36
221986,6,2,145,100,2,346.015
221987,6,2,146,17,1,1027.72
221988,6,2,146,32,53,17464.89150943396
221989,6,2,146,34,1,8635.66
221990,6,2,146,40,1,19283.01
221991,6,2,146,48,2,847.53
221992,6,2,146,52,2,10292.755000000001
221993,6,2,146,99,1,251.52
221994,6,2,147,22,1,1803.27
221995,6,2,147,32,69,16780.57347826087
221996,6,2,147,33,3,1290.4033333333334
221997,6,2,147,34,1,1069.25
221998,6,2,147,37,1,39776.45
221999,6,2,147,99,2,1251.105
222000,6,2,147,100,1,249.2
222001,6,2,148,39,1,9064.589999999998
222002,6,2,148,50,2,4321.775
222003,6,2,148,52,5,11514.224
222004,6,2,148,88,1,7563.24
222005,6,2,148,100,1,357.95000000000005
222006,6,2,149,32,42,17836.64
222007,6,2,149,33,4,771.7049999999999
222008,6,2,149,34,1,939.28
222009,6,2,149,81,1,72847.95
222010,6,2,149,83,1,785.6
222011,6,2,150,7,1,6385.219999999999
222012,6,2,150,32,36,18960.151944444442
222013,6,2,150,33,1,1170.75
222014,6,2,150,52,1,37668.78
222015,6,2,150,77,1,1283.26
222016,6,2,150,78,1,652.4399999999999
222017,6,2,151,31,1,17371.75
222018,6,2,151,32,58,16002.541724137931
222019,6,2,151,33,1,690.37
222020,6,2,151,34,2,752.21
222021,6,2,151,52,2,6415.395
222022,6,2,151,77,7,4071.2957142857144
222023,6,2,151,84,1,1549.63
222024,6,2,152,3,1,505.65
222025,6,2,152,7,2,9602.33
222026,6,2,152,27,1,1962.92
222027,6,2,152,32,34,14022.154117647058
222028,6,2,152,33,2,322.98
222029,6,2,152,34,5,1684.1200000000001
222030,6,2,152,77,1,865.9100000000001
222031,6,2,152,81,1,15610.25
222032,6,2,152,100,1,661.05
222033,6,2,153,34,1,1658.91
222034,6,2,153,77,1,924.84
222035,6,2,153,100,2,335.28
222036,6,2,154,32,87,19261.85011494253
222037,6,2,154,33,3,1065.14
222038,6,2,154,34,3,16819.06
222039,6,2,154,57,1,1983.64
222040,6,2,154,77,2,8786.515
222041,6,2,154,81,2,79664.13500000001
222042,6,2,154,83,1,1226.95
222043,6,2,154,86,3,1005.9366666666666
222044,6,2,154,92,1,1968.62
222045,6,2,154,100,1,565.98
222046,6,2,155,1,1,6644.25
